frame,axis_0_2,axis_1_3,correct_force_0_2,correct_force_1_3,cycle,strain_x,strain_y,lambda_x,lambda_y,stress_x_mpa,stress_y_mpa
174,5.19,5.19,1.4388669058349477,1.5015647656476565,1,19.96153846153846,19.96153846153846,1.1996153846153845,1.1996153846153845,0.2055524151192782,0.2145092522353795
175,5.22,5.22,1.4444739554235253,1.5053185531855318,1,20.07692307692308,20.07692307692308,1.2007692307692308,1.2007692307692308,0.2063534222033607,0.2150455075979331
176,5.25,5.25,1.4502663549969144,1.511111896833254,1,20.192307692307693,20.192307692307693,1.2019230769230769,1.2019230769230769,0.207180907856702,0.2158731281190363
177,5.28,5.28,1.4543385020983448,1.5164123106748308,1,20.307692307692307,20.307692307692307,1.2030769230769232,1.2030769230769232,0.2077626431569064,0.2166303300964044
178,5.31,5.31,1.4580638304479472,1.5208248080017746,1,20.423076923076923,20.423076923076923,1.2042307692307692,1.2042307692307692,0.2082948329211353,0.2172606868573963
179,5.34,5.34,1.4624892061427033,1.523739366704012,1,20.53846153846154,20.53846153846154,1.2053846153846153,1.2053846153846153,0.2089270294489576,0.2176770523862874
180,5.37,5.37,1.4692877949626877,1.5304768780446427,1,20.653846153846157,20.653846153846157,1.2065384615384616,1.2065384615384616,0.2098982564232411,0.2186395540063775
181,5.4,5.4,1.4736851819849928,1.5368539892295474,1,20.76923076923077,20.76923076923077,1.2076923076923076,1.2076923076923076,0.2105264545692846,0.2195505698899353
182,5.43,5.43,1.4780874476353902,1.537897103108962,1,20.884615384615383,20.884615384615383,1.208846153846154,1.208846153846154,0.2111553496621986,0.2196995861584231
183,5.46,5.46,1.4817343834976813,1.5442933924413136,1,21.0,21.0,1.21,1.21,0.2116763404996687,0.2206133417773305
184,5.49,5.49,1.4866355048116602,1.5488122726054845,1,21.115384615384617,21.115384615384617,1.2111538461538462,1.2111538461538462,0.21237650068738,0.2212588960864978
185,5.52,5.52,1.49271383752283,1.5568515646842294,1,21.23076923076923,21.23076923076923,1.2123076923076923,1.2123076923076923,0.2132448339318328,0.2224073663834613
186,5.55,5.55,1.4975290889963306,1.5581774007395246,1,21.346153846153847,21.346153846153847,1.2134615384615386,1.2134615384615386,0.2139327269994758,0.2225967715342178
187,5.58,5.58,1.5010480555418186,1.5631021310213102,1,21.46153846153846,21.46153846153846,1.2146153846153847,1.2146153846153847,0.2144354365059741,0.2233003044316157
188,5.61,5.61,1.504630105129951,1.5688910337379236,1,21.57692307692308,21.57692307692308,1.2157692307692307,1.2157692307692307,0.2149471578757073,0.224127290533989
189,5.64,5.64,1.509659138633026,1.575850586092068,1,21.692307692307693,21.692307692307693,1.216923076923077,1.216923076923077,0.2156655912332894,0.2251215122988668
190,5.67,5.67,1.5153546304716845,1.5764607215037667,1,21.807692307692307,21.807692307692307,1.218076923076923,1.218076923076923,0.2164792329245263,0.225208674500538
191,5.7,5.7,1.5201018362095309,1.5836380469716027,1,21.923076923076923,21.923076923076923,1.2192307692307693,1.2192307692307693,0.2171574051727901,0.2262340067102289
192,5.73,5.73,1.5234226867302878,1.589168184785296,1,22.03846153846154,22.03846153846154,1.2203846153846154,1.2203846153846154,0.2176318123900411,0.2270240263978994
193,5.76,5.76,1.5269021024239164,1.5874581159604702,1,22.153846153846157,22.153846153846157,1.2215384615384615,1.2215384615384615,0.2181288717748452,0.2267797308514957
194,5.79,5.79,1.532245677177388,1.5937956017491208,1,22.26923076923077,22.26923076923077,1.2226923076923077,1.2226923076923077,0.2188922395967697,0.2276850859641601
195,5.82,5.82,1.537670323824745,1.5966379901894256,1,22.384615384615383,22.384615384615383,1.2238461538461538,1.2238461538461538,0.2196671891178207,0.2280911414556322
196,5.85,5.85,1.5423806464054743,1.6022923776035791,1,22.5,22.5,1.225,1.225,0.2203400923436392,0.2288989110862256
197,5.88,5.88,1.5462114313308817,1.6056550565505656,1,22.615384615384617,22.615384615384617,1.2261538461538461,1.2261538461538461,0.2208873473329831,0.2293792937929379
198,5.91,5.91,1.54840550195839,1.613801722308411,1,22.73076923076923,22.73076923076923,1.2273076923076922,1.2273076923076922,0.2212007859940557,0.2305431031869158
199,5.94,5.94,1.5543827586075722,1.6179586537244683,1,22.846153846153847,22.846153846153847,1.2284615384615385,1.2284615384615385,0.2220546798010817,0.2311369505320669
200,5.97,5.97,1.5600705466643396,1.6218631675233008,1,22.96153846153846,22.96153846153846,1.2296153846153846,1.2296153846153846,0.2228672209520485,0.2316947382176144
201,6.0,6.0,1.56532492281482,1.6243854094944892,1,23.07692307692308,23.07692307692308,1.2307692307692308,1.2307692307692308,0.2236178461164028,0.2320550584992127
202,6.03,6.03,1.5675026596317978,1.626810268102681,1,23.192307692307693,23.192307692307693,1.231923076923077,1.231923076923077,0.2239289513759711,0.2324014668718115
203,6.06,6.06,1.5714244051400408,1.6352335937152476,1,23.307692307692307,23.307692307692307,1.233076923076923,1.233076923076923,0.2244892007342915,0.2336047991021782
204,6.09,6.09,1.57704435697279,1.6390662785938204,1,23.423076923076923,23.423076923076923,1.2342307692307692,1.2342307692307692,0.2252920509961128,0.2341523255134029
205,6.12,6.12,1.5827526147067774,1.642566662735593,1,23.53846153846154,23.53846153846154,1.2353846153846155,1.2353846153846155,0.2261075163866825,0.234652380390799
206,6.15,6.15,1.5868803908345923,1.6443469607109862,1,23.653846153846157,23.653846153846157,1.2365384615384616,1.2365384615384616,0.226697198690656,0.234906708672998
207,6.18,6.18,1.5894286899710357,1.6525886287187996,1,23.76923076923077,23.76923076923077,1.2376923076923076,1.2376923076923076,0.2270612414244336,0.2360840898169714
208,6.21,6.21,1.5925360435802274,1.653842674510489,1,23.884615384615383,23.884615384615383,1.2388461538461537,1.2388461538461537,0.2275051490828896,0.2362632392157841
209,6.24,6.24,1.5976063585533269,1.6592564977373911,1,24.0,24.0,1.24,1.24,0.2282294797933324,0.237036642533913
210,6.27,6.27,1.602894093901235,1.6630274861861918,1,24.115384615384617,24.115384615384617,1.2411538461538463,1.2411538461538463,0.2289848705573192,0.237575355169456
211,6.3,6.3,1.6070645596515043,1.6630682858552723,1,24.23076923076923,24.23076923076923,1.2423076923076923,1.2423076923076923,0.2295806513787863,0.2375811836936103
212,6.33,6.33,1.6098051641542168,1.6676675387443531,1,24.346153846153847,24.346153846153847,1.2434615384615384,1.2434615384615384,0.2299721663077452,0.2382382198206218
213,6.36,6.36,1.6130698098892144,1.67105813915282,1,24.46153846153846,24.46153846153846,1.2446153846153847,1.2446153846153847,0.2304385442698878,0.2387225913075457
214,6.39,6.39,1.619041233757588,1.6747030062665158,1,24.57692307692308,24.57692307692308,1.2457692307692307,1.2457692307692307,0.2312916048225125,0.2392432866095022
215,6.42,6.42,1.6233586439421674,1.6817732863289223,1,24.692307692307693,24.692307692307693,1.246923076923077,1.246923076923077,0.2319083777060239,0.2402533266184174
216,6.45,6.45,1.6274823794884332,1.6859082383927286,1,24.807692307692307,24.807692307692307,1.248076923076923,1.248076923076923,0.2324974827840619,0.240844034056104
217,6.48,6.48,1.6298580267224496,1.689693190035349,1,24.923076923076923,24.923076923076923,1.2492307692307691,1.2492307692307691,0.2328368609603499,0.2413847414336212
218,6.51,6.51,1.6330429822703891,1.6926073140041746,1,25.03846153846154,25.03846153846154,1.2503846153846154,1.2503846153846154,0.2332918546100556,0.2418010448577392
219,6.54,6.54,1.6376075302985524,1.6966023385603315,1,25.153846153846157,25.153846153846157,1.2515384615384615,1.2515384615384615,0.2339439328997932,0.2423717626514759
220,6.57,6.57,1.6426535998303853,1.7002550025500256,1,25.26923076923077,25.26923076923077,1.2526923076923078,1.2526923076923078,0.2346647999757693,0.2428935717928608
221,6.6,6.6,1.6464833081794117,1.704311612081638,1,25.384615384615383,25.384615384615383,1.2538461538461538,1.2538461538461538,0.2352119011684874,0.243473087440234
222,6.63,6.63,1.649653820826902,1.7065975659756596,1,25.5,25.5,1.255,1.255,0.2356648315467003,0.243799652282237
223,6.66,6.66,1.6524772998332753,1.7104771909788063,1,25.615384615384617,25.615384615384617,1.2561538461538462,1.2561538461538462,0.2360681856904679,0.2443538844255437
224,6.69,6.69,1.6565400069823746,1.713550152742907,1,25.73076923076923,25.73076923076923,1.2573076923076922,1.2573076923076922,0.2366485724260535,0.2447928789632724
225,6.72,6.72,1.6614817260557353,1.7209012090120903,1,25.846153846153847,25.846153846153847,1.2584615384615385,1.2584615384615385,0.2373545322936764,0.24584302985887
226,6.75,6.75,1.6657238389295614,1.72422741468794,1,25.96153846153846,25.96153846153846,1.2596153846153846,1.2596153846153846,0.2379605484185087,0.2463182020982771
227,6.78,6.78,1.667811829940797,1.726204279284172,1,26.07692307692308,26.07692307692308,1.2607692307692309,1.2607692307692309,0.2382588328486852,0.2466006113263102
228,6.81,6.81,1.6719663031864131,1.7320230960930298,1,26.192307692307693,26.192307692307693,1.261923076923077,1.261923076923077,0.2388523290266304,0.2474318708704328
229,6.84,6.84,1.6770349868171852,1.7335104385526614,1,26.307692307692307,26.307692307692307,1.263076923076923,1.263076923076923,0.2395764266881693,0.2476443483646659
230,6.87,6.87,1.681345434463077,1.7391648916489164,1,26.423076923076923,26.423076923076923,1.2642307692307693,1.2642307692307693,0.2401922049232967,0.2484521273784166
231,6.9,6.9,1.6856619421860444,1.740409214436972,1,26.53846153846154,26.53846153846154,1.2653846153846153,1.2653846153846153,0.2408088488837206,0.2486298877767103
232,6.93,6.93,1.6878370866343693,1.744878948789488,1,26.653846153846157,26.653846153846157,1.2665384615384616,1.2665384615384616,0.2411195838049099,0.2492684212556411
233,6.96,6.96,1.6911310299751332,1.7499102098300676,1,26.76923076923077,26.76923076923077,1.2676923076923077,1.2676923076923077,0.2415901471393047,0.2499871728328668
234,6.99,6.99,1.6966049887568242,1.754652555146241,1,26.884615384615383,26.884615384615383,1.268846153846154,1.268846153846154,0.2423721412509748,0.2506646507351773
235,7.02,7.02,1.7002348220709411,1.7577818265867386,1,27.0,27.0,1.27,1.27,0.2428906888672773,0.2511116895123912
236,7.05,7.05,1.7042601267160893,1.7636164785293176,1,27.115384615384617,27.115384615384617,1.271153846153846,1.271153846153846,0.2434657323880127,0.2519452112184739
237,7.08,7.08,1.706820555477362,1.7639146748610344,1,27.23076923076923,27.23076923076923,1.2723076923076924,1.2723076923076924,0.2438315079253374,0.2519878106944335
238,7.11,7.11,1.7096567600383146,1.7698304569252588,1,27.346153846153847,27.346153846153847,1.2734615384615384,1.2734615384615384,0.2442366800054735,0.2528329224178941
239,7.14,7.14,1.7138763764375733,1.7740009900099,1,27.46153846153846,27.46153846153846,1.2746153846153847,1.2746153846153847,0.2448394823482247,0.2534287128585571
240,7.17,7.17,1.7186254044495035,1.7763025044043546,1,27.57692307692308,27.57692307692308,1.2757692307692308,1.2757692307692308,0.2455179149213576,0.2537575006291935
241,7.2,7.2,1.7222513015263623,1.780008317324553,1,27.692307692307693,27.692307692307693,1.2769230769230768,1.2769230769230768,0.2460359002180517,0.2542869024749361
242,7.23,7.23,1.7247233176063124,1.7809222919815404,1,27.807692307692307,27.807692307692307,1.278076923076923,1.278076923076923,0.2463890453723303,0.2544174702830772
243,7.26,7.26,1.7286394902351725,1.7880195242839128,1,27.923076923076923,27.923076923076923,1.2792307692307692,1.2792307692307692,0.2469484986050246,0.2554313606119875
244,7.29,7.29,1.7329450714708683,1.7890236402364024,1,28.03846153846154,28.03846153846154,1.2803846153846155,1.2803846153846155,0.2475635816386954,0.2555748057480575
245,7.32,7.32,1.7359994095269802,1.7933532783603696,1,28.153846153846157,28.153846153846157,1.2815384615384615,1.2815384615384615,0.2479999156467114,0.2561933254800528
246,7.35,7.35,1.7397441066417287,1.8000547505475055,1,28.26923076923077,28.26923076923077,1.2826923076923076,1.2826923076923076,0.2485348723773898,0.2571506786496436
247,7.38,7.38,1.7422260042533997,1.801900222067355,1,28.384615384615383,28.384615384615383,1.2838461538461539,1.2838461538461539,0.2488894291790571,0.2574143174381935
248,7.41,7.41,1.7450128506056986,1.8070173805186325,1,28.5,28.5,1.285,1.285,0.2492875500865283,0.2581453400740903
249,7.44,7.44,1.7504090960639052,1.8105851951376657,1,28.615384615384617,28.615384615384617,1.2861538461538462,1.2861538461538462,0.2500584422948436,0.2586550278768094
250,7.47,7.47,1.7537697993414876,1.8144145713487787,1,28.73076923076923,28.73076923076923,1.2873076923076923,1.2873076923076923,0.2505385427630696,0.2592020816212541
251,7.5,7.5,1.7574335434880384,1.8159469094690948,1,28.846153846153847,28.846153846153847,1.2884615384615385,1.2884615384615385,0.2510619347840054,0.2594209870670135
252,7.53,7.53,1.7589925535494095,1.820067769643214,1,28.96153846153846,28.96153846153846,1.2896153846153846,1.2896153846153846,0.2512846505070585,0.260009681377602
253,7.56,7.56,1.7632494526093392,1.824482579801168,1,29.07692307692308,29.07692307692308,1.290769230769231,1.290769230769231,0.2518927789441913,0.260640368543024
254,7.59,7.59,1.7672767685584057,1.8286060360603609,1,29.192307692307693,29.192307692307693,1.291923076923077,1.291923076923077,0.252468109794058,0.2612294337229087
255,7.62,7.62,1.7704357414825047,1.8297051720517208,1,29.307692307692307,29.307692307692307,1.293076923076923,1.293076923076923,0.2529193916403578,0.2613864531502458
256,7.65,7.65,1.773724343405472,1.833439567154292,1,29.423076923076923,29.423076923076923,1.2942307692307693,1.2942307692307693,0.2533891919150674,0.2619199381648989
257,7.68,7.68,1.7755491310502671,1.837715289098704,1,29.53846153846154,29.53846153846154,1.2953846153846154,1.2953846153846154,0.2536498758643238,0.2625307555855291
258,7.71,7.71,1.7785418266333552,1.840178651786518,1,29.653846153846157,29.653846153846157,1.2965384615384616,1.2965384615384616,0.254077403804765,0.2628826645409311
259,7.74,7.74,1.7834105686397317,1.845069916216404,1,29.76923076923077,29.76923076923077,1.2976923076923077,1.2976923076923077,0.2547729383771045,0.2635814166023433
260,7.77,7.77,1.7855518021388384,1.8480073593839383,1,29.884615384615383,29.884615384615383,1.2988461538461538,1.2988461538461538,0.2550788288769769,0.2640010513405626
261,7.8,7.8,1.7895441388985045,1.8500965871727684,1,30.0,30.0,1.3,1.3,0.2556491626997864,0.2642995124532526
262,7.83,7.83,1.7916603430589435,1.8563522088422848,1,30.115384615384617,30.115384615384617,1.301153846153846,1.301153846153846,0.2559514775798491,0.2651931726917551
263,7.86,7.86,1.7955660863026743,1.86047882892622,1,30.23076923076923,30.23076923076923,1.3023076923076924,1.3023076923076924,0.2565094409003821,0.2657826898466028
264,7.89,7.89,1.7999548176315256,1.860276706215338,1,30.346153846153847,30.346153846153847,1.3034615384615384,1.3034615384615384,0.2571364025187894,0.2657538151736197
265,7.92,7.92,1.8024586118117751,1.8641536415364155,1,30.46153846153846,30.46153846153846,1.3046153846153845,1.3046153846153845,0.2574940874016821,0.2663076630766308
266,7.95,7.95,1.805627860193293,1.86812825024802,1,30.57692307692308,30.57692307692308,1.3057692307692308,1.3057692307692308,0.2579468371704704,0.2668754643211457
267,7.98,7.98,1.807393446280728,1.8705049981534296,1,30.692307692307693,30.692307692307693,1.3069230769230769,1.3069230769230769,0.2581990637543897,0.2672149997362042
268,8.01,8.01,1.8110828510480736,1.8753242532425325,1,30.807692307692307,30.807692307692307,1.3080769230769231,1.3080769230769231,0.2587261215782962,0.2679034647489332
269,8.04,8.04,1.8155353781639847,1.877864871629012,1,30.92307692307692,30.92307692307692,1.3092307692307692,1.3092307692307692,0.2593621968805692,0.268266410232716
270,8.07,8.07,1.8189053090627472,1.8790315403154032,1,31.03846153846154,31.03846153846154,1.3103846153846155,1.3103846153846155,0.2598436155803924,0.2684330771879147
271,8.1,8.1,1.8208987621775632,1.884821569890576,1,31.153846153846157,31.153846153846157,1.3115384615384615,1.3115384615384615,0.2601283945967947,0.2692602242700822
272,8.13,8.13,1.8229258464645388,1.8890223902239025,1,31.269230769230774,31.269230769230774,1.3126923076923078,1.3126923076923078,0.2604179780663627,0.2698603414605575
273,8.16,8.16,1.826668234396692,1.8946060273410616,1,31.384615384615383,31.384615384615383,1.3138461538461539,1.3138461538461539,0.2609526049138131,0.2706580039058659
274,8.19,8.19,1.8305895309514293,1.8907199817072065,1,31.5,31.5,1.315,1.315,0.2615127901359185,0.2701028545296009
275,8.22,8.22,1.8340016829994232,1.896929719297193,1,31.61538461538462,31.61538461538462,1.3161538461538462,1.3161538461538462,0.2620002404284891,0.270989959899599
276,8.25,8.25,1.836696538127796,1.9011130628547663,1,31.73076923076923,31.73076923076923,1.3173076923076923,1.3173076923076923,0.2623852197325423,0.2715875804078237
277,8.28,8.28,1.8405617580473344,1.901765767657677,1,31.846153846153843,31.846153846153843,1.3184615384615384,1.3184615384615384,0.2629373940067621,0.2716808239510966
278,8.31,8.31,1.842459232667192,1.9061904011897264,1,31.96153846153846,31.96153846153846,1.3196153846153846,1.3196153846153846,0.2632084618095988,0.2723129144556752
279,8.34,8.34,1.846788830095916,1.9112246122461225,1,32.07692307692308,32.07692307692308,1.3207692307692307,1.3207692307692307,0.263826975727988,0.2730320874637317
280,8.37,8.37,1.8498968350130192,1.914160274607672,1,32.192307692307686,32.192307692307686,1.3219230769230768,1.3219230769230768,0.2642709764304313,0.273451467801096
281,8.4,8.4,1.851331260982691,1.9156174320363888,1,32.30769230769231,32.30769230769231,1.323076923076923,1.323076923076923,0.2644758944260987,0.2736596331480556
282,8.43,8.43,1.85362969472034,1.923030926737839,1,32.42307692307692,32.42307692307692,1.3242307692307693,1.3242307692307693,0.2648042421029057,0.2747187038196912
283,8.46,8.46,1.858422247364868,1.9263331905349703,1,32.53846153846154,32.53846153846154,1.3253846153846154,1.3253846153846154,0.2654888924806954,0.27519045579071
284,8.49,8.49,1.860961171831591,1.926834518345184,1,32.65384615384615,32.65384615384615,1.3265384615384614,1.3265384615384614,0.2658515959759415,0.275262074049312
285,8.52,8.52,1.864927837415356,1.9286854075437307,1,32.76923076923077,32.76923076923077,1.3276923076923077,1.3276923076923077,0.266418262487908,0.2755264867919615
286,8.55,8.55,1.8671826868768264,1.930070434656601,1,32.88461538461539,32.88461538461539,1.3288461538461538,1.3288461538461538,0.2667403838395466,0.2757243478080858
287,8.58,8.58,1.8703033776584168,1.939047623234853,1,33.0,33.0,1.33,1.33,0.2671861968083452,0.2770068033192647
288,8.61,8.61,1.872087923236463,1.940223238439281,1,33.11538461538461,33.11538461538461,1.3311538461538461,1.3311538461538461,0.2674411318909233,0.2771747483484687
289,8.64,8.64,1.8776594313954769,1.943705868093164,1,33.23076923076923,33.23076923076923,1.3323076923076924,1.3323076923076924,0.2682370616279252,0.277672266870452
290,8.67,8.67,1.879136825468908,1.947068248391844,1,33.34615384615385,33.34615384615385,1.3334615384615385,1.3334615384615385,0.2684481179241297,0.2781526069131206
291,8.7,8.7,1.881891356928672,1.948321804646618,1,33.46153846153846,33.46153846153846,1.3346153846153845,1.3346153846153845,0.2688416224183816,0.2783316863780883
292,8.73,8.73,1.8839974401155208,1.952037020370204,1,33.57692307692308,33.57692307692308,1.3357692307692308,1.3357692307692308,0.2691424914450744,0.2788624314814577
293,8.76,8.76,1.8874143063199125,1.9582040820408204,1,33.69230769230769,33.69230769230769,1.3369230769230769,1.3369230769230769,0.2696306151885589,0.2797434402915457
294,8.79,8.79,1.891556715729377,1.95821656492427,1,33.80769230769231,33.80769230769231,1.338076923076923,1.338076923076923,0.2702223879613395,0.27974522356061
295,8.82,8.82,1.893623989018388,1.9623830690277344,1,33.92307692307692,33.92307692307692,1.3392307692307692,1.3392307692307692,0.2705177127169125,0.2803404384325335
296,8.85,8.85,1.895929911821034,1.9661611271285124,1,34.03846153846154,34.03846153846154,1.3403846153846155,1.3403846153846155,0.2708471302601477,0.2808801610183589
297,8.88,8.88,1.89810436932545,1.9688814129520609,1,34.15384615384616,34.15384615384616,1.3415384615384616,1.3415384615384616,0.2711577670464928,0.2812687732788658
298,8.91,8.91,1.90152420043036,1.9739497394973944,1,34.26923076923077,34.26923076923077,1.3426923076923076,1.3426923076923076,0.2716463143471942,0.2819928199281992
299,8.94,8.94,1.904743337606496,1.9725261907791487,1,34.38461538461539,34.38461538461539,1.343846153846154,1.343846153846154,0.2721061910866422,0.2817894558255926
300,8.97,8.97,1.9075821877398444,1.9798263499876376,1,34.50000000000001,34.50000000000001,1.3450000000000002,1.3450000000000002,0.272511741105692,0.2828323357125196
301,9.0,9.0,1.910171292195333,1.982546075460755,1,34.61538461538461,34.61538461538461,1.3461538461538463,1.3461538461538463,0.2728816131707618,0.2832208679229649
302,9.03,9.03,1.912750725932052,1.9843610505070568,1,34.730769230769226,34.730769230769226,1.3473076923076923,1.3473076923076923,0.2732501037045788,0.2834801500724366
303,9.06,9.06,1.916008687175896,1.9856633566335664,1,34.84615384615385,34.84615384615385,1.3484615384615384,1.3484615384615384,0.2737155267394137,0.2836661938047952
304,9.09,9.09,1.919711435911393,1.9925002205687083,1,34.96153846153846,34.96153846153846,1.3496153846153847,1.3496153846153847,0.2742444908444847,0.2846428886526726
305,9.12,9.12,1.922376682086161,1.994110941109412,1,35.07692307692307,35.07692307692307,1.3507692307692307,1.3507692307692307,0.274625240298023,0.2848729915870588
306,9.15,9.15,1.924612965693537,1.9967522089014,1,35.19230769230769,35.19230769230769,1.351923076923077,1.351923076923077,0.274944709384791,0.2852503155573427
307,9.18,9.18,1.9276774923915936,1.9982076113864584,1,35.30769230769231,35.30769230769231,1.353076923076923,1.353076923076923,0.2753824989130848,0.2854582301980655
308,9.21,9.21,1.93014244298442,1.9995664273145195,1,35.42307692307693,35.42307692307693,1.3542307692307693,1.3542307692307693,0.2757346347120599,0.2856523467592171
309,9.24,9.24,1.933504821704432,2.006488814888149,1,35.53846153846154,35.53846153846154,1.3553846153846154,1.3553846153846154,0.2762149745292045,0.2866412592697356
310,9.27,9.27,1.936191125244511,2.00517554026115,1,35.65384615384615,35.65384615384615,1.3565384615384615,1.3565384615384615,0.2765987321777873,0.2864536486087357
311,9.3,9.3,1.938504992572232,2.0102296808408697,1,35.769230769230774,35.769230769230774,1.3576923076923078,1.3576923076923078,0.2769292846531759,0.2871756686915528
312,9.33,9.33,1.9402981362967124,2.011675366753668,1,35.88461538461539,35.88461538461539,1.3588461538461538,1.3588461538461538,0.2771854480423875,0.287382195250524
313,9.36,9.36,1.9430379394788688,2.016088953992988,1,36.0,36.0,1.3599999999999999,1.3599999999999999,0.2775768484969813,0.288012707713284
314,9.39,9.39,1.94710230255068,2.01753234773727,1,36.11538461538461,36.11538461538461,1.3611538461538462,1.3611538461538462,0.2781574717929543,0.28821890681961
315,9.42,9.42,1.948462101386571,2.0261638823284787,1,36.23076923076923,36.23076923076923,1.3623076923076924,1.3623076923076924,0.2783517287695101,0.2894519831897826
316,9.45,9.45,1.9509363446663024,2.02557208330704,1,36.34615384615384,36.34615384615384,1.3634615384615385,1.3634615384615385,0.278705192095186,0.2893674404724343
317,9.48,9.48,1.9540521060685336,2.02954305405123,1,36.46153846153846,36.46153846153846,1.3646153846153846,1.3646153846153846,0.2791503008669334,0.2899347220073185
318,9.51,9.51,1.9571173751665176,2.032212988386042,1,36.57692307692308,36.57692307692308,1.3657692307692308,1.3657692307692308,0.2795881964523596,0.290316141198006
319,9.54,9.54,1.9599579430350176,2.033250832508325,1,36.692307692307686,36.692307692307686,1.366923076923077,1.366923076923077,0.2799939918621453,0.2904644046440464
320,9.57,9.57,1.9626094595464725,2.041722677078987,1,36.80769230769231,36.80769230769231,1.3680769230769232,1.3680769230769232,0.2803727799352103,0.291674668154141
321,9.6,9.6,1.964762973984368,2.042390781050668,1,36.92307692307692,36.92307692307692,1.3692307692307693,1.3692307692307693,0.2806804248549097,0.2917701115786668
322,9.63,9.63,1.9674935300256264,2.043912939129392,1,37.03846153846154,37.03846153846154,1.3703846153846153,1.3703846153846153,0.2810705042893752,0.2919875627327702
323,9.66,9.66,1.9701462206119489,2.0479978937720413,1,37.15384615384615,37.15384615384615,1.3715384615384616,1.3715384615384616,0.2814494600874213,0.2925711276817201
324,9.69,9.69,1.973070488378984,2.049650979268413,1,37.26923076923077,37.26923076923077,1.3726923076923077,1.3726923076923077,0.2818672126255691,0.2928072827526304
325,9.72,9.72,1.9750667803114,2.0526381125880224,1,37.38461538461539,37.38461538461539,1.373846153846154,1.373846153846154,0.2821523971873428,0.2932340160840032
326,9.75,9.75,1.977858580768033,2.05842790324455,1,37.5,37.5,1.375,1.375,0.2825512258240046,0.2940611290349357
327,9.78,9.78,1.9799756964992847,2.06050879474312,1,37.61538461538461,37.61538461538461,1.376153846153846,1.376153846153846,0.2828536709284693,0.2943583992490172
328,9.81,9.81,1.984266621680328,2.0652256522565224,1,37.73076923076923,37.73076923076923,1.3773076923076923,1.3773076923076923,0.2834666602400468,0.2950322360366461
329,9.84,9.84,1.986884021117683,2.06781076431454,1,37.84615384615385,37.84615384615385,1.3784615384615384,1.3784615384615384,0.2838405744453833,0.29540153775922
330,9.87,9.87,1.9890027265547592,2.0689546550637923,1,37.96153846153846,37.96153846153846,1.3796153846153847,1.3796153846153847,0.2841432466506799,0.2955649507233989
331,9.9,9.9,1.9903467657489984,2.074267182326996,1,38.07692307692308,38.07692307692308,1.3807692307692307,1.3807692307692307,0.2843352522498569,0.2963238831895708
332,9.93,9.93,1.99297652139006,2.071214246625225,1,38.19230769230769,38.19230769230769,1.3819230769230768,1.3819230769230768,0.2847109316271514,0.2958877495178892
333,9.96,9.96,1.9963930185271976,2.0770674172258965,1,38.30769230769232,38.30769230769232,1.3830769230769233,1.3830769230769233,0.2851990026467425,0.2967239167465566
334,9.99,9.99,1.999296098291404,2.083357643921267,1,38.42307692307692,38.42307692307692,1.3842307692307692,1.3842307692307692,0.2856137283273435,0.297622520560181
335,10.02,10.02,2.001443686904504,2.082843500848801,1,38.53846153846154,38.53846153846154,1.3853846153846154,1.3853846153846154,0.2859205267006434,0.2975490715498287
336,10.05,10.05,2.003802351984183,2.088029630296303,1,38.65384615384616,38.65384615384616,1.3865384615384615,1.3865384615384615,0.2862574788548833,0.2982899471851861
337,10.08,10.08,2.005770486073262,2.0880073394330005,1,38.76923076923077,38.76923076923077,1.3876923076923076,1.3876923076923076,0.2865386408676089,0.2982867627761429
338,10.11,10.11,2.009671851294581,2.0932399410201,1,38.88461538461539,38.88461538461539,1.3888461538461538,1.3888461538461538,0.2870959787563687,0.2990342772885857
339,10.14,10.14,2.011987623496491,2.098168740308093,1,39.0,39.0,1.3900000000000001,1.3900000000000001,0.2874268033566415,0.2997383914725847
340,10.17,10.17,2.01494805219109,2.098490726286573,1,39.11538461538461,39.11538461538461,1.3911538461538462,1.3911538461538462,0.2878497217415843,0.2997843894695104
341,10.2,10.2,2.0170011165715724,2.102624255922362,1,39.230769230769226,39.230769230769226,1.3923076923076922,1.3923076923076922,0.2881430166530818,0.3003748937031946
342,10.23,10.23,2.0196723313699243,2.1023177281581247,1,39.34615384615385,39.34615384615385,1.3934615384615385,1.3934615384615385,0.288524618767132,0.3003311040225892
343,10.26,10.26,2.022708627351032,2.106843818438184,1,39.46153846153846,39.46153846153846,1.3946153846153846,1.3946153846153846,0.2889583753358618,0.300977688348312
344,10.29,10.29,2.025415046032423,2.108863588635886,1,39.57692307692308,39.57692307692308,1.3957692307692309,1.3957692307692309,0.2893450065760604,0.3012662269479837
345,10.32,10.32,2.0275981916908603,2.109527345273453,1,39.69230769230769,39.69230769230769,1.396923076923077,1.396923076923077,0.2896568845272657,0.301361049324779
346,10.35,10.35,2.029349563219615,2.115223513688339,1,39.80769230769231,39.80769230769231,1.398076923076923,1.398076923076923,0.2899070804599449,0.3021747876697627
347,10.38,10.38,2.032515083635369,2.1196016960169604,1,39.92307692307692,39.92307692307692,1.3992307692307693,1.3992307692307693,0.2903592976621956,0.3028002422881372
348,10.41,10.41,2.035565176297487,2.123734072589768,1,40.03846153846154,40.03846153846154,1.4003846153846153,1.4003846153846153,0.2907950251853552,0.3033905817985383
