frame,axis_0_2,correct_force_0_2,cycle,strain_x,lambda_x,stress_x_mpa
331,9.9,0.6286009038135213,1,38.07692307692308,1.3807692307692307,0.2285821468412804
332,9.93,0.6286180837676637,1,38.19230769230769,1.3819230769230768,0.2285883940973322
333,9.96,0.6283553015210573,1,38.30769230769232,1.3830769230769233,0.2284928369167481
334,9.99,0.6296849313320382,1,38.42307692307692,1.3842307692307692,0.2289763386661957
335,10.02,0.6316477586605515,1,38.53846153846154,1.3853846153846154,0.2296900940583823
336,10.05,0.6335218148678897,1,38.65384615384616,1.3865384615384615,0.230371569042869
337,10.08,0.6334436309162278,1,38.76923076923077,1.3876923076923076,0.2303431385149919
338,10.11,0.6332776134404943,1,38.88461538461539,1.3888461538461538,0.2302827685238161
339,10.14,0.6342240269497279,1,39.0,1.3900000000000001,0.2306269188908101
340,10.17,0.6367176123176576,1,39.11538461538461,1.3911538461538462,0.2315336772064209
341,10.2,0.6384171160527291,1,39.230769230769226,1.3923076923076922,0.2321516785646287
342,10.23,0.6382466828915392,1,39.34615384615385,1.3934615384615385,0.2320897028696506
343,10.26,0.6387265718961577,1,39.46153846153846,1.3946153846153846,0.2322642079622391
344,10.29,0.6403668040086492,1,39.57692307692308,1.3957692307692309,0.2328606560031451
345,10.32,0.6425408789265996,1,39.69230769230769,1.396923076923077,0.2336512287005816
346,10.35,0.6432200245581158,1,39.80769230769231,1.398076923076923,0.2338981907484057
347,10.38,0.6430871076435515,1,39.92307692307692,1.3992307692307693,0.2338498573249278
348,10.41,0.6435394022740153,1,40.03846153846154,1.4003846153846153,0.2340143280996419
349,10.44,0.6445108986204019,1,40.15384615384615,1.4015384615384616,0.2343675994983279
350,10.47,0.6466823500883031,1,40.26923076923077,1.4026923076923077,0.2351572182139284
351,10.5,0.6477862395701646,1,40.38461538461539,1.4038461538461537,0.2355586325709689
352,10.53,0.6469831723606244,1,40.5,1.405,0.2352666081311361
353,10.56,0.6479125134187532,1,40.61538461538461,1.406153846153846,0.235604550334092
354,10.59,0.6485869292780975,1,40.73076923076923,1.4073076923076924,0.2358497924647627
355,10.62,0.6505340653562662,1,40.84615384615385,1.4084615384615384,0.2365578419477332
356,10.65,0.6519453734736931,1,40.96153846153846,1.4096153846153845,0.2370710448995247
357,10.68,0.651601182292744,1,41.07692307692308,1.4107692307692308,0.2369458844700887
358,10.71,0.6519259498531357,1,41.19230769230769,1.411923076923077,0.2370639817647766
359,10.74,0.6523612085249125,1,41.30769230769231,1.4130769230769231,0.2372222576454227
360,10.77,0.6553337231780106,1,41.42307692307692,1.4142307692307692,0.2383031720647311
361,10.8,0.6567607706944188,1,41.53846153846154,1.4153846153846155,0.2388220984343341
362,10.83,0.6557424732946834,1,41.65384615384615,1.4165384615384615,0.2384518084707939
363,10.86,0.6563193570052186,1,41.76923076923077,1.4176923076923076,0.238661584365534
364,10.89,0.6574894066180113,1,41.88461538461539,1.4188461538461539,0.239087056952004
365,10.92,0.6594183900094425,1,42.0,1.42,0.239788505457979
366,10.95,0.6598474236430653,1,42.11538461538461,1.4211538461538462,0.2399445176883873
367,10.98,0.6605592160023156,1,42.23076923076923,1.4223076923076923,0.2402033512735693
368,11.01,0.66060952980959,1,42.34615384615385,1.4234615384615386,0.2402216472034873
369,11.04,0.6614708980779724,1,42.46153846153846,1.4246153846153846,0.2405348720283536
370,11.07,0.6644037096254135,1,42.57692307692308,1.4257692307692307,0.2416013489546958
371,11.1,0.6651515113090883,1,42.69230769230769,1.426923076923077,0.2418732768396684
372,11.13,0.6656539451632264,1,42.80769230769231,1.428076923076923,0.242055980059355
373,11.16,0.6649590813781027,1,42.92307692307692,1.4292307692307693,0.24180330231931
374,11.19,0.667313639003126,1,43.03846153846154,1.4303846153846154,0.2426595050920458
375,11.22,0.6693142524564346,1,43.15384615384615,1.4315384615384614,0.2433870008932489
376,11.25,0.6701158478792655,1,43.26923076923077,1.4326923076923077,0.2436784901379147
377,11.28,0.6699029655785426,1,43.38461538461539,1.433846153846154,0.2436010783921973
378,11.31,0.671071027043029,1,43.5,1.435,0.2440258280156469
379,11.34,0.672244992311178,1,43.61538461538461,1.4361538461538461,0.244452724476792
380,11.37,0.6747406038257976,1,43.73076923076923,1.4373076923076924,0.2453602195730173
381,11.4,0.6749324618290569,1,43.84615384615385,1.4384615384615385,0.245429986119657
382,11.43,0.6746562526193509,1,43.96153846153846,1.4396153846153845,0.2453295464070367
383,11.46,0.67583986973721,1,44.07692307692308,1.4407692307692308,0.2457599526317127
384,11.49,0.6764952546671139,1,44.19230769230769,1.4419230769230769,0.245998274424405
385,11.52,0.6780689471709045,1,44.30769230769231,1.4430769230769231,0.2465705262439652
386,11.55,0.6791814762243792,1,44.42307692307692,1.4442307692307692,0.2469750822634106
387,11.58,0.6792358968717996,1,44.53846153846154,1.4453846153846155,0.2469948715897453
388,11.61,0.6800515416113939,1,44.65384615384615,1.4465384615384616,0.2472914696768705
389,11.64,0.6812388248214047,1,44.76923076923077,1.4476923076923076,0.2477232090259653
390,11.67,0.6824085475150746,1,44.88461538461539,1.448846153846154,0.2481485627327544
391,11.7,0.6829840187210062,1,45.0,1.45,0.2483578249894568
392,11.73,0.6827875540643865,1,45.11538461538461,1.4511538461538462,0.2482863832961405
393,11.76,0.6843673902185626,1,45.23076923076923,1.4523076923076923,0.2488608691703864
394,11.79,0.6856293790027016,1,45.34615384615385,1.4534615384615384,0.2493197741828005
395,11.82,0.6867952566011797,1,45.46153846153846,1.4546153846153846,0.2497437296731562
396,11.85,0.6869757320064322,1,45.57692307692308,1.455769230769231,0.2498093570932481
397,11.88,0.687895637739126,1,45.69230769230769,1.456923076923077,0.2501438682687731
398,11.91,0.6888375031541522,1,45.80769230769231,1.458076923076923,0.250486364783328
399,11.94,0.6893173622285369,1,45.92307692307692,1.459230769230769,0.2506608589921952
