frame,axis_0_2,correct_force_0_2,cycle,strain_x,lambda_x,stress_x_mpa
330,9.87,0.5806318028519263,1,37.96153846153846,1.3796153846153847,0.2322527211407705
331,9.9,0.5807021363707817,1,38.07692307692308,1.3807692307692307,0.2322808545483126
332,9.93,0.5807673750987455,1,38.19230769230769,1.3819230769230768,0.2323069500394982
333,9.96,0.5819363862625602,1,38.30769230769232,1.3830769230769233,0.232774554505024
334,9.99,0.5839501938882621,1,38.42307692307692,1.3842307692307692,0.2335800775553048
335,10.02,0.585220963942705,1,38.53846153846154,1.3853846153846154,0.234088385577082
336,10.05,0.5850091461606273,1,38.65384615384616,1.3865384615384615,0.2340036584642509
337,10.08,0.585200978354482,1,38.76923076923077,1.3876923076923076,0.2340803913417928
338,10.11,0.586639776740903,1,38.88461538461539,1.3888461538461538,0.2346559106963612
339,10.14,0.5886882539877424,1,39.0,1.3900000000000001,0.2354753015950969
340,10.17,0.5892733965631018,1,39.11538461538461,1.3911538461538462,0.2357093586252407
341,10.2,0.5893808569463634,1,39.230769230769226,1.3923076923076922,0.2357523427785454
342,10.23,0.5897766327766473,1,39.34615384615385,1.3934615384615385,0.2359106531106589
343,10.26,0.5914733025740477,1,39.46153846153846,1.3946153846153846,0.2365893210296191
344,10.29,0.5937581319360528,1,39.57692307692308,1.3957692307692309,0.2375032527744211
345,10.32,0.5942010516799109,1,39.69230769230769,1.396923076923077,0.2376804206719643
346,10.35,0.5941059704846837,1,39.80769230769231,1.398076923076923,0.2376423881938735
347,10.38,0.593679923367858,1,39.92307692307692,1.3992307692307693,0.2374719693471432
348,10.41,0.595874594190536,1,40.03846153846154,1.4003846153846153,0.2383498376762144
349,10.44,0.5980777456798664,1,40.15384615384615,1.4015384615384616,0.2392310982719465
350,10.47,0.5992625977451942,1,40.26923076923077,1.4026923076923077,0.2397050390980777
351,10.5,0.5987553700747221,1,40.38461538461539,1.4038461538461537,0.2395021480298888
352,10.53,0.5990037871104681,1,40.5,1.405,0.2396015148441872
353,10.56,0.6012429850116865,1,40.61538461538461,1.406153846153846,0.2404971940046746
354,10.59,0.6021787993142477,1,40.73076923076923,1.4073076923076924,0.2408715197256991
355,10.62,0.6032683144760472,1,40.84615384615385,1.4084615384615384,0.2413073257904189
356,10.65,0.6030018717318293,1,40.96153846153846,1.4096153846153845,0.2412007486927317
357,10.68,0.6040795708577898,1,41.07692307692308,1.4107692307692308,0.2416318283431159
358,10.71,0.6058155569451096,1,41.19230769230769,1.411923076923077,0.2423262227780438
359,10.74,0.6079258401245345,1,41.30769230769231,1.4130769230769231,0.2431703360498138
360,10.77,0.6092410721917924,1,41.42307692307692,1.4142307692307692,0.2436964288767169
361,10.8,0.6078073977312491,1,41.53846153846154,1.4153846153846155,0.2431229590924997
362,10.83,0.6086219653077588,1,41.65384615384615,1.4165384615384615,0.2434487861231035
363,10.86,0.6102593625065934,1,41.76923076923077,1.4176923076923076,0.2441037450026373
364,10.89,0.6116675539757723,1,41.88461538461539,1.4188461538461539,0.2446670215903089
365,10.92,0.6124504260854535,1,42.0,1.42,0.2449801704341814
366,10.95,0.6124017133287962,1,42.11538461538461,1.4211538461538462,0.2449606853315185
367,10.98,0.6124487135555602,1,42.23076923076923,1.4223076923076923,0.244979485422224
368,11.01,0.6139461843092299,1,42.34615384615385,1.4234615384615386,0.245578473723692
369,11.04,0.6161759984315267,1,42.46153846153846,1.4246153846153846,0.2464703993726107
370,11.07,0.616341978205287,1,42.57692307692308,1.4257692307692307,0.2465367912821148
371,11.1,0.6158482038133858,1,42.69230769230769,1.426923076923077,0.2463392815253543
372,11.13,0.616922588591394,1,42.80769230769231,1.428076923076923,0.2467690354365576
373,11.16,0.6192885241152327,1,42.92307692307692,1.4292307692307693,0.2477154096460931
374,11.19,0.6209307465882651,1,43.03846153846154,1.4303846153846154,0.248372298635306
375,11.22,0.6215794857049737,1,43.15384615384615,1.4315384615384614,0.2486317942819894
376,11.25,0.6204483849359286,1,43.26923076923077,1.4326923076923077,0.2481793539743714
377,11.28,0.6213595622517077,1,43.38461538461539,1.433846153846154,0.2485438249006831
378,11.31,0.6237417368792991,1,43.5,1.435,0.2494966947517196
379,11.34,0.6248187857372874,1,43.61538461538461,1.4361538461538461,0.249927514294915
380,11.37,0.6250274095874944,1,43.73076923076923,1.4373076923076924,0.2500109638349977
381,11.4,0.6246049384829385,1,43.84615384615385,1.4384615384615385,0.2498419753931754
382,11.43,0.6256547563949962,1,43.96153846153846,1.4396153846153845,0.2502619025579985
383,11.46,0.6269650050783434,1,44.07692307692308,1.4407692307692308,0.2507860020313374
384,11.49,0.6288802192609593,1,44.19230769230769,1.4419230769230769,0.2515520877043837
385,11.52,0.6289530199998277,1,44.30769230769231,1.4430769230769231,0.2515812079999311
386,11.55,0.629117616264941,1,44.42307692307692,1.4442307692307692,0.2516470465059764
387,11.58,0.6294306063284232,1,44.53846153846154,1.4453846153846155,0.2517722425313693
388,11.61,0.6317745496370668,1,44.65384615384615,1.4465384615384616,0.2527098198548267
389,11.64,0.6336452881430653,1,44.76923076923077,1.4476923076923076,0.2534581152572261
390,11.67,0.6336172955666711,1,44.88461538461539,1.448846153846154,0.2534469182266685
391,11.7,0.6337009954652063,1,45.0,1.45,0.2534803981860825
392,11.73,0.6343619819034124,1,45.11538461538461,1.4511538461538462,0.2537447927613649
393,11.76,0.6373215341626904,1,45.23076923076923,1.4523076923076923,0.2549286136650762
394,11.79,0.6378875753930354,1,45.34615384615385,1.4534615384615384,0.2551550301572142
395,11.82,0.6387477800693614,1,45.46153846153846,1.4546153846153846,0.2554991120277446
396,11.85,0.6389856248256351,1,45.57692307692308,1.455769230769231,0.2555942499302541
397,11.88,0.6395059885097519,1,45.69230769230769,1.456923076923077,0.2558023954039008
398,11.91,0.6413683971569905,1,45.80769230769231,1.458076923076923,0.2565473588627962
399,11.94,0.6426132697513979,1,45.92307692307692,1.459230769230769,0.2570453079005592
