# Xlam,PX,Ylam,PY,experiment_type
1.0086372290012096,0.0,1.0097938102243542,0.0,2.0
1.0094411509945327,0.0,1.0132889257004472,0.0,2.0
1.011080665296238,0.0,1.0186603204043212,0.0009106207868801,2.0
1.0129680683357805,0.0072383161899084,1.0253024576743128,0.0026183503431672,2.0
1.0148704505056236,0.020273645966383,1.032796997999533,0.0033536412533786,2.0
1.0165777245184047,0.0315402873121585,1.040073179541221,0.0049647252094079,2.0
1.0181013942146668,0.0416053750748133,1.0469843850228469,0.005953707397218,2.0
1.019540334641596,0.0523930644530057,1.0546282484926963,0.0074127708142275,2.0
1.0209988642988885,0.0659817282810751,1.0622925380999966,0.0081813669282323,2.0
1.0223950873057703,0.0825727748047419,1.0695944356013678,0.0099348261759928,2.0
1.0240802055953093,0.100505814034806,1.0767276080200618,0.011440385934368,2.0
1.0259541108619292,0.1217492996719383,1.0838900269855432,0.0130474197164457,2.0
1.0279122877251696,0.1456716000842408,1.0912567760458889,0.0156416051019391,2.0
1.0301449441019321,0.1735355402211814,1.0990358927273778,0.0172459059224445,2.0
1.0323713854108636,0.204015996757839,1.106709476421592,0.0204800460573426,2.0
1.0348682491088104,0.2365725161479991,1.1147913164560597,0.0234273857082239,2.0
1.0381605790118837,0.2713740862841765,1.1242149030854445,0.027186904999302,2.0
1.0415903322917373,0.3097599650016773,1.1328216317936222,0.0314681690644782,2.0
1.0441471064934282,0.3515167402165768,1.1389277186271778,0.0360045748356643,2.0
1.0458696025167862,0.3991633215942431,1.1422358476210634,0.041202951185634,2.0
1.0462408046434062,0.4210642358898436,1.1426083716625404,0.0433343050657397,2.0
1.0453007225204711,0.3391219421370732,1.1395689433165885,0.0322837238297042,2.0
1.0431857547386556,0.2714163740062083,1.13377018737197,0.024722946536188,2.0
1.0401774779085482,0.2173027520494764,1.12584207832244,0.0182410440302606,2.0
1.036684663324122,0.1747948758742772,1.1167106007063121,0.0149664344433939,2.0
1.0333958444256992,0.1393786545396343,1.1080352246714702,0.0122089020470036,2.0
1.0309118215631525,0.1089192945426856,1.10039264327663,0.0097800776979082,2.0
1.0287269769204628,0.0830960853648864,1.0926368707807153,0.0078862345826339,2.0
1.026550972747922,0.06146245933753,1.0845558538725724,0.0055175676756767,2.0
1.0247074209166003,0.044955762167238,1.0764882401202678,0.0047142929412487,2.0
1.0231730406402302,0.0333058400177324,1.068626182512827,0.0040876322908197,2.0
1.0220666420312452,0.0248021047578194,1.0606657336475553,0.0027912802983433,2.0
1.0208785543484407,0.0160295879795308,1.052953558686134,0.0011357680781965,2.0
1.0194878671638665,0.0075236058338566,1.0452536214983894,0.0008287431523774,2.0
1.0178021867830271,0.0,1.037985057675189,5.921129739507563e-05,2.0
1.015836824121778,0.0,1.0307603960444929,0.0,2.0
1.0135514858988426,0.0,1.023550433051767,0.0,2.0
1.0111740452734461,0.0,1.0174684490522135,0.0,2.0
1.0092089495107044,0.0,1.012317784509548,0.0,2.0
1.0084335595918548,0.0,1.0088780220962188,0.0,2.0
1.0087806480191799,0.0,1.0070310608266198,0.0,3.0
1.0102324925213462,0.0,1.0068684671131671,0.0,3.0
1.0122243173355927,0.0031924180538729,1.0081920931918331,0.0,3.0
