reg,xi1,xi2,xi3,r1,r2,r3
0,0.05392494,0.104706858,0.011917303,0.175096648,0.215477547,0.001528238
0,0.057048368,0.095555393,0.010240074,0.175639298,0.213517926,0.001018826
0,0.059302931,0.095984026,0.006453044,0.176029965,0.213611564,0.000458569
0,0.061371652,0.09494315,0.003596765,0.176392099,0.213389862,3.65E-05
0,0.060589966,0.092433665,0.00136643,0.176253526,0.212854802,-0.0003072
0,0.058359051,0.09733821,-0.00374112,0.175863054,0.213899631,-0.000873473
0,0.059232166,0.100947428,-0.012755708,0.17603357,0.214660698,-0.002374349
0,0.046377389,0.109656342,0.025997093,0.173832361,0.216520132,0.003526495
0,0.055193745,0.102587132,0.02006245,0.175341224,0.215013156,0.002349121
0,0.061576184,0.092501968,0.014765989,0.176443868,0.21286527,0.001312829
0,0.064192022,0.095380027,0.010527822,0.176898797,0.213480482,0.001026976
0,0.063174938,0.094423453,0.01064649,0.176721555,0.213273556,0.001476424
0,0.062574155,0.089700206,0.007131829,0.176609485,0.212271131,0.001074521
0,0.062995658,0.09326521,-0.000883033,0.176678739,0.213031867,-0.000312246
0,0.064262749,0.096344537,-0.011613077,0.176918585,0.21367518,-0.002363481
0,0.052876947,0.105991004,0.032915618,0.175001849,0.215714206,0.004235209
0,0.055958275,0.098931605,0.028916198,0.175511263,0.214216212,0.003224728
0,0.05968555,0.08916203,0.026860472,0.17615367,0.212140264,0.002794881
0,0.061681761,0.093504388,0.015699368,0.176469626,0.213073291,0.001977298
0,0.061587902,0.092338054,0.005358472,0.176432485,0.212833891,0.000564526
0,0.062752425,0.085639598,0.001506466,0.176635031,0.21141355,-0.000309917
0,0.063451805,0.087681726,-0.004693351,0.176761915,0.211843352,-0.001026588
0,0.058254858,0.090052608,-0.016410292,0.175873492,0.212326563,-0.00297827
0,0.057302837,0.10161607,0.033168133,0.175780946,0.214769985,0.004370082
0,0.056261427,0.096553634,0.032902269,0.175585604,0.213699617,0.003671653
0,0.057693974,0.086975727,0.035587397,0.175848342,0.211661534,0.003733947
0,0.059196042,0.07999184,0.01987309,0.176045487,0.210207443,0.002516014
0,0.060244319,0.078882386,0.002753534,0.176192283,0.209989837,-0.000283525
0,0.062575372,0.083654721,-0.000111413,0.17660016,0.210989283,-0.001463033
0,0.062994293,0.082131538,-0.011279853,0.17669116,0.210667152,-0.00159616
0,0.053389707,0.080116967,-0.028038569,0.175060676,0.210220616,-0.003389875
0,0.056084462,0.093890885,-0.038717868,0.176994204,0.215167461,-0.00514532
0,0.061712693,0.095798585,-0.020221266,0.177883886,0.21563107,-0.002351536
0,0.06235534,0.09628268,-0.013018749,0.177979988,0.215738981,-0.002031166
0,0.064725087,0.089190836,-0.014109416,0.178401451,0.214218405,-0.001585587
0,0.070062793,0.088496643,-0.003709608,0.179339605,0.2140758,-0.000208877
0,0.069091051,0.09404818,0.010622027,0.179170017,0.215266904,0.000556876
0,0.064540718,0.093107616,0.010530516,0.178360263,0.215062458,0.001071231
0,0.067034498,0.091488057,0.015589709,0.178824507,0.214697502,0.002841986
0,0.053432516,0.106510915,-0.023685125,0.176437334,0.217938592,-0.003353011
0,0.059131182,0.102475711,-0.012789913,0.177404339,0.217083076,-0.001599499
0,0.061590267,0.09619453,-0.007687552,0.177832147,0.215726648,-0.001195265
0,0.063700887,0.096291214,-0.003798285,0.178203236,0.215749929,-0.000674835
0,0.066220881,0.096086525,0.002856156,0.178652018,0.215706556,0.000372883
0,0.0664374,0.09557788,0.006694896,0.178694019,0.215595581,0.000813368
0,0.064859197,0.098183431,0.009059769,0.178415457,0.216156899,0.001062414
0,0.063911883,0.099911327,0.017162715,0.178270008,0.216516764,0.002598035
0,0.049492827,0.109536603,-0.005656813,0.175689904,0.218627136,-0.000496525
0,0.055039841,0.104833555,-0.002444193,0.176665323,0.217601823,-0.000239837
0,0.05973519,0.098146479,0.002235424,0.177496645,0.216151621,0.000180269
0,0.061551955,0.099825881,0.003596672,0.177820517,0.216514046,0.000622713
0,0.060564942,0.098665617,0.006419975,0.177647953,0.216261584,0.000972475
0,0.062161926,0.094665811,0.008948819,0.1779339,0.215398706,0.000887631
0,0.064110895,0.1003734,0.006438589,0.178278317,0.216632244,0.000736753
0,0.05877722,0.104792109,0.008987484,0.177335382,0.217586806,0.001561682
0,0.04914094,0.110534522,0.000557404,0.175625828,0.218845974,0.000174783
0,0.054131877,0.105675587,0.005103348,0.176507053,0.217784076,0.000686003
0,0.056785257,0.098644487,0.007291803,0.176977433,0.216258251,0.000668368
0,0.058957811,0.099827002,0.003268628,0.17735927,0.216514952,0.000348194
0,0.061063277,0.098218734,0.001457229,0.177731993,0.216167285,-0.000119135
0,0.061048574,0.093817597,0.003745842,0.177727995,0.215217717,-0.000355052
0,0.059213017,0.100306787,-0.000894236,0.177403568,0.216618502,-0.000512788
0,0.057134713,0.1053185,-0.007131028,0.177040741,0.217704346,-0.001120218
0,0.047923116,0.11215414,0.010803257,0.175423821,0.21919452,0.001554432
0,0.054466364,0.10589406,0.011873472,0.176577068,0.217826679,0.001558547
0,0.057602229,0.0965764,0.010705372,0.177127095,0.215809832,0.001050069
0,0.059928793,0.097073628,0.00662348,0.177533427,0.21591933,0.000489471
0,0.062051405,0.096028994,0.003670983,0.177908106,0.215694481,5.66E-05
0,0.06131248,0.093448054,0.001588588,0.177775833,0.215138289,-0.000299796
0,0.059018114,0.098229855,-0.003906652,0.177370924,0.216167798,-0.000877638
0,0.059489631,0.101767207,-0.013154103,0.177472428,0.216921488,-0.002384259
0,0.045907016,0.110795946,0.026368902,0.175127205,0.218868763,0.003642618
0,0.056038694,0.103705131,0.02008322,0.176877517,0.217342255,0.002377597
0,0.062172115,0.093579128,0.014889002,0.177945517,0.215162369,0.00132498
0,0.064459488,0.096481428,0.010613251,0.178345708,0.215789394,0.001046346
0,0.063542227,0.09545399,0.010737055,0.178184838,0.215564939,0.001499567
0,0.062956559,0.090564938,0.007133102,0.178074258,0.214516402,0.001053596
0,0.063506643,0.09429461,-0.001190066,0.178167156,0.2153204,-0.000357796
0,0.065690994,0.097517019,-0.0111067,0.178571226,0.216003412,-0.002230638
0,0.053463635,0.106834778,0.033985212,0.176495538,0.21798938,0.004359384
0,0.056586066,0.099915111,0.029256823,0.177011914,0.216507387,0.003271106
0,0.06039862,0.090306653,0.026701286,0.177673405,0.214443769,0.002840223
0,0.062431791,0.094531276,0.015680275,0.177998756,0.215361796,0.001998247
0,0.062299742,0.093282356,0.00518519,0.177954234,0.215102199,0.000519842
0,0.063381547,0.086533407,0.001510562,0.178144004,0.213655781,-0.000322917
0,0.063996087,0.088796501,-0.004366681,0.17825654,0.214137651,-0.001000495
0,0.058813366,0.091309828,-0.017059954,0.177366257,0.214653831,-0.003181363
0,0.058791885,0.102138294,0.033339352,0.177437242,0.216965619,0.004489296
0,0.056694301,0.097421475,0.033118144,0.177052289,0.215960102,0.003730205
0,0.058479091,0.088192699,0.036133944,0.177381242,0.213974955,0.003804664
0,0.060329146,0.080550876,0.019881992,0.17763904,0.212365832,0.002540035
0,0.061239691,0.079729366,0.002195729,0.177762446,0.212206905,-0.000373863
0,0.063424717,0.085741448,-0.000169741,0.178148252,0.213481633,-0.00146606
0,0.063582188,0.082492393,-0.011014859,0.178192452,0.212788787,-0.001515439
0,0.053172138,0.079043214,-0.030399122,0.176421501,0.212025059,-0.003840718
0,0.056136826,0.09408302,-0.039249899,0.178592384,0.217224481,-0.005267924
0,0.062776413,0.0966667,-0.019576868,0.179664714,0.217843098,-0.002249375
0,0.062906961,0.09796322,-0.012921627,0.179672386,0.218127766,-0.002056339
0,0.065169325,0.090288781,-0.015017304,0.180080997,0.216463437,-0.001703101
0,0.071319026,0.089343528,-0.004301569,0.181172986,0.216265802,-0.000256128
0,0.07046472,0.094952214,0.010803308,0.181022711,0.217481582,0.000558339
0,0.065397834,0.093905584,0.011091364,0.180112231,0.217251847,0.00110659
0,0.067561236,0.092194856,0.016669606,0.180524307,0.216861839,0.002989475
0,0.054038051,0.107724588,-0.023327279,0.178124314,0.220247705,-0.003457427
0,0.059779622,0.103457694,-0.012544291,0.179108245,0.2193337,-0.001593332
0,0.06215465,0.096913636,-0.008314284,0.179526402,0.217905663,-0.001220711
0,0.064328121,0.097382074,-0.003837859,0.179911594,0.218010149,-0.000722893
0,0.067105747,0.097280059,0.003068933,0.180411139,0.217988872,0.00036115
0,0.06736908,0.096609358,0.00654524,0.180461847,0.217841362,0.000828707
0,0.065618657,0.09920766,0.009245746,0.180149924,0.218406839,0.001098086
0,0.064427468,0.100951988,0.017763845,0.179960851,0.218773415,0.002682122
0,0.050630304,0.110738033,-0.005895874,0.177464994,0.220941888,-0.000568425
0,0.055188179,0.105898747,-0.002980054,0.17827379,0.219875788,-0.000346514
0,0.060318049,0.099063733,0.002026405,0.179190145,0.218378293,0.000162181
0,0.062366475,0.100969034,0.0039053,0.179559005,0.218793735,0.000666328
0,0.060931499,0.099866814,0.006673241,0.17930448,0.218551315,0.001003348
0,0.062490122,0.095759192,0.008966537,0.179585988,0.217655876,0.000909995
0,0.064711212,0.101393486,0.006551299,0.179982616,0.218886306,0.000758098
0,0.059276397,0.105781678,0.009067053,0.179012524,0.219844244,0.001564258
0,0.049068401,0.111733694,0.000266347,0.177185344,0.221162766,0.000124603
0,0.054808212,0.106819953,0.005175565,0.17820791,0.220077484,0.000704302
0,0.057370952,0.099724429,0.007387719,0.178666642,0.218521534,0.000680766
0,0.059404505,0.100984798,0.003260093,0.179027125,0.218797988,0.000342954
0,0.061600343,0.099364833,0.001430407,0.179419566,0.218444079,-0.000132118
0,0.061628178,0.094862863,0.003659043,0.179423058,0.217462533,-0.000388444
0,0.059763675,0.101376323,-0.00099105,0.17909049,0.218883212,-0.000549636
0,0.057634426,0.106423725,-0.006740207,0.178714503,0.219988713,-0.001064067
0,0.047898466,0.113575254,0.011950422,0.176992155,0.221563679,0.001623988
0,0.055197963,0.107080102,0.012275336,0.178289137,0.220129581,0.001595507
0,0.05817445,0.097457203,0.010356123,0.178814938,0.218024954,0.00107277
0,0.060361996,0.098178886,0.006739896,0.179200602,0.218184597,0.000499004
0,0.062667736,0.097146763,0.00384765,0.179611584,0.217960129,4.79E-05
0,0.06197926,0.094360391,0.001460356,0.179487097,0.217353401,-0.000326143
0,0.059595259,0.099469685,-0.003994879,0.179062351,0.218464997,-0.00090505
0,0.060001388,0.103262573,-0.012864763,0.179152184,0.21928338,-0.002359539
0,0.047206325,0.111590157,0.028400759,0.176935555,0.221091347,0.003929533
0,0.056345756,0.104701773,0.019995206,0.178514977,0.219599482,0.002326905
0,0.062716067,0.094780774,0.014544338,0.179635918,0.217440665,0.001337797
0,0.065232734,0.097558758,0.011104153,0.180082697,0.218046802,0.001134675
0,0.0641474,0.096459326,0.011111437,0.179889697,0.21780452,0.001543293
0,0.063546858,0.091542494,0.007303312,0.179774949,0.216739112,0.001096306
0,0.064186401,0.095518965,-0.000954327,0.179884483,0.217605396,-0.000308144
0,0.06623196,0.098905528,-0.011468465,0.180268472,0.218330625,-0.002322554
0,0.053990211,0.107231446,0.033993297,0.178169093,0.220121072,0.004369796
0,0.057209421,0.100710457,0.030156656,0.178713664,0.218708405,0.003460196
0,0.061094991,0.09168483,0.027102953,0.17939128,0.216751711,0.002939238
0,0.063187768,0.095605882,0.015796499,0.179728461,0.217614565,0.002017376
0,0.063093783,0.094210887,0.005467007,0.179690361,0.217320409,0.000557152
0,0.064155595,0.087479527,0.001566087,0.179878108,0.215862953,-0.00032812
0,0.064679203,0.089926128,-0.00473417,0.179975802,0.216389206,-0.001070792
0,0.05930983,0.092560398,-0.017074648,0.179043051,0.216937843,-0.003181719
0,0.058588425,0.105095623,0.033114189,0.178984663,0.219653836,0.004279014
0,0.057604756,0.098768214,0.035187415,0.178814263,0.218272154,0.004093692
0,0.059284603,0.08763759,0.036493212,0.17911748,0.215858844,0.00396276
0,0.061015295,0.081579182,0.019824846,0.179351736,0.214578121,0.002500162
0,0.062161762,0.080923646,0.002608259,0.17951939,0.214452374,-0.000349481
0,0.064335854,0.085699183,-0.000464547,0.17990733,0.215473687,-0.00151501
0,0.064254526,0.083839621,-0.012013989,0.179911106,0.215072107,-0.001678774
0,0.05363115,0.081556554,-0.030167562,0.178080189,0.21455359,-0.003760825
0,0.057769532,0.095689881,-0.03846664,0.180727287,0.21969162,-0.005278829
0,0.063084373,0.097622678,-0.019744509,0.181578384,0.220171401,-0.002380496
0,0.063121966,0.098092483,-0.01316474,0.181568547,0.220277543,-0.002136854
0,0.065613163,0.090823809,-0.015293767,0.182022766,0.218686177,-0.001715874
0,0.071955682,0.090025391,-0.004558564,0.183161447,0.218518572,-0.000248235
0,0.07133349,0.09551738,0.010663866,0.183051629,0.219721444,0.000532816
0,0.066259573,0.094523387,0.011091628,0.182129571,0.21950115,0.001054048
0,0.06745775,0.092855767,0.01736296,0.182372894,0.219115539,0.003064489
0,0.054700913,0.108499727,-0.023450155,0.180083789,0.222563794,-0.00343015
0,0.060283535,0.104188274,-0.012935471,0.181050941,0.221628778,-0.001663351
0,0.062577351,0.097597206,-0.008197295,0.181457881,0.220175692,-0.00126354
0,0.064799598,0.098102112,-0.003847479,0.181856142,0.220289502,-0.000725532
0,0.067733033,0.097866936,0.003038568,0.182389495,0.22023865,0.000368857
0,0.068025113,0.096893617,0.006751441,0.182446176,0.220023036,0.000836169
0,0.06613481,0.100006001,0.009212572,0.182105193,0.220707544,0.00112055
0,0.064634013,0.10213837,0.017841425,0.181858485,0.221162749,0.002790692
0,0.050128292,0.111201219,-0.005354278,0.179208007,0.223194743,-0.000499465
0,0.05586434,0.106503578,-0.002724869,0.180237393,0.222149085,-0.000320728
0,0.060956232,0.099862943,0.002133224,0.181157136,0.220678934,0.000182731
0,0.062840017,0.101679063,0.003972505,0.181500171,0.221079025,0.000681397
0,0.061471269,0.100475016,0.006627367,0.181254775,0.220811649,0.001006518
0,0.062835555,0.09624781,0.009043892,0.181504387,0.219880459,0.000953996
0,0.064830206,0.102330058,0.006940213,0.181864485,0.221222295,0.000867523
0,0.059899587,0.107032915,0.009403403,0.180975587,0.22226007,0.001669942
0,0.049749901,0.112172447,0.00069512,0.179138099,0.223412209,0.000132006
0,0.054978245,0.107407735,0.005572568,0.180080126,0.222348894,0.0007475
0,0.057608575,0.100499451,0.007545427,0.180555802,0.220818216,0.000728328
0,0.059725014,0.101595341,0.003375953,0.180934876,0.221061318,0.000367659
0,0.061851396,0.099956858,0.001356303,0.181318813,0.220699691,-0.000144787
0,0.062021131,0.095581803,0.003517627,0.181348133,0.2197359,-0.00039382
0,0.060372826,0.102294739,-0.001005199,0.181051107,0.221215586,-0.000544598
0,0.058058683,0.107449607,-0.007214406,0.180638342,0.222356204,-0.001169678
0,0.048679999,0.114215607,0.011280178,0.178959165,0.223862932,0.001567293
0,0.05537292,0.107765251,0.012357107,0.180162974,0.222423128,0.001634594
0,0.058493603,0.098166226,0.010684629,0.18072053,0.220301952,0.001095987
0,0.060795766,0.098671395,0.006659693,0.181130537,0.22041563,0.000492076
0,0.062950399,0.09766773,0.003757004,0.181518558,0.220195107,3.45E-05
0,0.062353317,0.095161266,0.001686435,0.181409289,0.219643616,-0.000335706
0,0.060191839,0.100203041,-0.004143612,0.181020506,0.220751947,-0.000932627
0,0.06047945,0.103894878,-0.013756824,0.181092282,0.22155519,-0.002500119
0,0.046993581,0.112670789,0.027371452,0.178719602,0.223486662,0.003805997
0,0.057034065,0.105509495,0.020003389,0.180483439,0.221915017,0.002340554
0,0.063595695,0.095234769,0.014601539,0.181651064,0.219656024,0.001286107
0,0.066041508,0.098107844,0.010553742,0.182089299,0.220289349,0.001054847
0,0.06478259,0.097131159,0.010867296,0.18186332,0.220071207,0.001544726
0,0.063836381,0.09237001,0.007582834,0.181685328,0.219028584,0.001128539
0,0.064262267,0.096177803,-0.000854509,0.181756792,0.219867065,-0.000296963
0,0.066997823,0.09942538,-0.0114606,0.182270436,0.220569449,-0.002320783
0,0.054729407,0.108347491,0.034777145,0.180148638,0.22250756,0.004550102
0,0.057552448,0.101513558,0.030316096,0.180622208,0.221013768,0.003473686
0,0.061385867,0.092043334,0.027559612,0.181299036,0.218938472,0.002986004
0,0.063618238,0.096261304,0.015986331,0.181664364,0.219875017,0.00209192
0,0.063775417,0.095001507,0.005347492,0.181670685,0.219607978,0.000583142
0,0.065056586,0.088242474,0.001432958,0.181900408,0.218129176,-0.00034669
0,0.065536463,0.09059411,-0.004914242,0.181991449,0.218640025,-0.001117754
0,0.059358241,0.093170277,-0.017236631,0.18090228,0.219181334,-0.003243825
0,0.06011987,0.104544693,0.033740958,0.181119093,0.221660771,0.00467312
0,0.057631991,0.09912087,0.034719358,0.180664252,0.220473666,0.004111547
0,0.059091653,0.089033405,0.037536583,0.180939124,0.218261424,0.004087582
0,0.061132063,0.082040954,0.021077604,0.181230814,0.216763522,0.002689241
0,0.062814345,0.081082441,0.003318288,0.181492516,0.216572998,-0.000309744
0,0.065658602,0.086163112,5.22E-05,0.182005646,0.217670436,-0.001574083
0,0.065720154,0.084419587,-0.013100014,0.182038814,0.21728968,-0.001770993
0,0.053147153,0.082139655,-0.032438071,0.17984316,0.216765346,-0.003889075
0,0.058077266,0.096322421,-0.038073072,0.182527382,0.222493556,-0.005295447
0,0.063414763,0.098668842,-0.019116943,0.183391249,0.223071497,-0.002316947
0,0.063338682,0.099645716,-0.012715169,0.183361597,0.223291833,-0.002098856
0,0.065801072,0.091931218,-0.015274686,0.183815933,0.221579505,-0.001703097
0,0.072251393,0.091024363,-0.004516027,0.1849859,0.221385435,-0.000217485
0,0.071666841,0.096745522,0.011247246,0.184883124,0.222654852,0.00061951
0,0.066660217,0.095629699,0.01157812,0.1839646,0.222404079,0.001189904
0,0.068283104,0.093851118,0.017153446,0.184286835,0.221988932,0.003135347
0,0.055403327,0.109543174,-0.023641064,0.181953163,0.225492637,-0.003536564
0,0.060773109,0.105323683,-0.012610702,0.182889159,0.224567446,-0.001634779
0,0.06297676,0.098817395,-0.008061621,0.183284276,0.223113761,-0.001254584
0,0.065202484,0.099160286,-0.003887067,0.18368744,0.223192787,-0.000731083
0,0.068206983,0.099019219,0.003199906,0.184239341,0.223162194,0.000405461
0,0.068547037,0.098391662,0.007155376,0.184305829,0.223020709,0.000887324
0,0.066701555,0.101014675,0.009421584,0.183969494,0.22360512,0.001159788
0,0.065328542,0.102765816,0.017821241,0.183743428,0.223981015,0.002827917
0,0.051216915,0.112836279,-0.006318897,0.181137912,0.226266323,-0.000667616
0,0.05655839,0.107848038,-0.002909339,0.182105472,0.225141273,-0.000348058
0,0.061625785,0.100820199,0.002023592,0.183030102,0.223564803,0.000152806
0,0.063562427,0.102875806,0.003813734,0.183386302,0.22402384,0.000660339
0,0.062214439,0.101744791,0.006805424,0.183142558,0.223769027,0.001043566
0,0.063603055,0.097428343,0.009220789,0.183399056,0.22280569,0.000947153
0,0.065584474,0.103284773,0.006517135,0.183759708,0.224115075,0.000777773
0,0.060482805,0.107851663,0.009217625,0.182830636,0.225135535,0.001675204
0,0.050071971,0.113745947,0.001091079,0.180927463,0.226473195,0.000255485
0,0.055546105,0.108745694,0.005239355,0.181923155,0.225342535,0.000705009
0,0.058272617,0.101540213,0.007547934,0.182421526,0.223724635,0.000716732
0,0.060439938,0.102891396,0.003506165,0.182813996,0.224028008,0.000394344
0,0.062591843,0.101211134,0.001429128,0.1832065,0.223652227,-0.000141487
0,0.062632046,0.096496365,0.003596911,0.183212246,0.222599864,-0.000420216
0,0.060879395,0.103321673,-0.001013477,0.182893213,0.224124014,-0.000569181
0,0.058975974,0.108610317,-0.00677161,0.182550513,0.225310335,-0.001091874
0,0.048887236,0.114988025,0.012062358,0.180727962,0.226747289,0.001731192
0,0.055888092,0.108825786,0.01240021,0.181997688,0.225355132,0.001645491
0,0.05904361,0.099611646,0.010870646,0.182567525,0.22329178,0.001121182
0,0.061338953,0.099948754,0.006883997,0.182980445,0.223369437,0.000531182
0,0.063516448,0.098773635,0.003748029,0.183376334,0.223107785,3.27E-05
0,0.062819282,0.096087301,0.001588841,0.183247624,0.22250896,-0.000347451
0,0.060544397,0.101419359,-0.003843208,0.182833877,0.223696794,-0.000920675
0,0.061037383,0.105338849,-0.013047872,0.18294228,0.224562641,-0.002459445
0,0.04771522,0.11353749,0.027004128,0.180574553,0.226390553,0.003759304
0,0.05757875,0.106578514,0.02059062,0.182329372,0.224840925,0.002473391
0,0.063925916,0.09660313,0.014940525,0.183468037,0.222619582,0.001365954
0,0.066250307,0.099302462,0.010624463,0.183887341,0.22322306,0.001070853
0,0.065001984,0.098208303,0.010907422,0.183661071,0.222975813,0.001566461
0,0.064170887,0.093389284,0.007632281,0.183502474,0.221906479,0.001165649
0,0.064563093,0.097385296,-0.00066434,0.183568277,0.22279807,-0.000276506
0,0.066520122,0.100763086,-0.011677899,0.183944579,0.223537979,-0.002427307
0,0.054991143,0.109828646,0.034955316,0.181938302,0.22553535,0.004610448
0,0.058116345,0.102774851,0.030559083,0.182472222,0.223971358,0.003559202
0,0.062031824,0.093015239,0.027545201,0.183169591,0.221804594,0.00303853
0,0.064303664,0.097372406,0.015994784,0.183545597,0.222784688,0.002111792
0,0.064512591,0.096146449,0.005422638,0.183561489,0.222521575,0.000591011
0,0.065750688,0.089318611,0.001440447,0.183785624,0.221007943,-0.000353111
0,0.06619184,0.091732028,-0.004997876,0.183870605,0.221539227,-0.00113149
0,0.060249889,0.094363616,-0.017093367,0.182812686,0.222100964,-0.003225899
0,0.059997622,0.105728341,0.034987477,0.182854945,0.224607713,0.004839859
0,0.058202319,0.100209592,0.035076671,0.182515566,0.223386565,0.004145159
0,0.059983462,0.089995814,0.037508523,0.182850202,0.221117345,0.004112819
0,0.062194047,0.083204789,0.021232616,0.183176942,0.219643647,0.002715738
0,0.063955669,0.082224382,0.003359407,0.18345552,0.21944567,-0.000314909
0,0.066616019,0.087050134,-0.000401586,0.183940975,0.220501273,-0.0016178
0,0.066620224,0.085898513,-0.012901875,0.183963147,0.220245941,-0.001808808
0,0.055135765,0.084093424,-0.030793619,0.181933477,0.219822305,-0.003763549
0,0.058941627,0.097312991,-0.039594234,0.184133461,0.224263564,-0.005619046
0,0.064350914,0.099694154,-0.019869114,0.185007614,0.224860559,-0.002407029
0,0.064838285,0.100588304,-0.013714064,0.18508208,0.225063848,-0.002214279
0,0.067205561,0.092587942,-0.015297784,0.185521287,0.223274257,-0.001818196
0,0.072695973,0.091706802,-0.003847482,0.186521963,0.223085278,-0.000218395
0,0.071759692,0.097759554,0.011644191,0.186353638,0.224438693,0.000675539
0,0.067004205,0.096868853,0.011719674,0.185474023,0.224236385,0.00122631
0,0.06888611,0.095190309,0.016875181,0.185845476,0.223841256,0.003098851
0,0.055763642,0.111161255,-0.02399147,0.183450249,0.227436101,-0.003597516
0,0.061386047,0.106580474,-0.01299773,0.184440049,0.226421191,-0.001713374
0,0.0638641,0.099582718,-0.008275063,0.184888617,0.224845209,-0.001313221
0,0.066146697,0.100163974,-0.004181395,0.185305668,0.224978706,-0.000754715
0,0.068944722,0.100132813,0.003073922,0.185823784,0.224972634,0.000419693
0,0.069092769,0.099487172,0.007405371,0.185855524,0.224825829,0.000923651
0,0.067157866,0.102078333,0.00976561,0.185500005,0.225407731,0.001201682
0,0.065905492,0.103810075,0.018087292,0.185294671,0.225782248,0.00286519
0,0.051040181,0.113646099,-0.00502519,0.182527186,0.228033338,-0.000435773
0,0.056751459,0.108858935,-0.003017943,0.183571683,0.226944414,-0.000388756
0,0.061710506,0.102086636,0.002204664,0.184483744,0.225412957,0.000182776
0,0.063883692,0.103898198,0.00437439,0.184886939,0.225820399,0.000752476
0,0.063257435,0.102732503,0.00694959,0.184774205,0.225555908,0.001073251
0,0.06471447,0.098589772,0.008984453,0.185045222,0.224623994,0.000957031
0,0.066251773,0.10444971,0.006762796,0.185327349,0.225944707,0.00082575
0,0.060997522,0.108986534,0.009989759,0.184363483,0.226965995,0.001787462
0,0.050629499,0.114419076,0.000442812,0.182450452,0.228210126,8.28E-05
0,0.056005391,0.109763745,0.005540833,0.183436941,0.227148847,0.000747998
0,0.058817412,0.102967006,0.007775544,0.183955219,0.225610174,0.000760007
0,0.061005548,0.103843901,0.00388829,0.184354638,0.225809112,0.00039934
0,0.0630736,0.102112829,0.001702416,0.184734765,0.225418894,-0.000141865
0,0.063271274,0.097768612,0.003452894,0.184769883,0.22444142,-0.000397711
0,0.06171596,0.104527579,-0.000887289,0.184484331,0.225963255,-0.0005294
0,0.059413789,0.109710415,-0.006749775,0.184065272,0.22713505,-0.001120064
0,0.049731061,0.116691036,0.011354834,0.182299652,0.228722817,0.001600208
0,0.056482935,0.110251412,0.012775569,0.183537615,0.227253811,0.001715206
0,0.05976616,0.100609822,0.011208292,0.184135398,0.225077152,0.001159143
0,0.062054372,0.10085753,0.007009463,0.184550021,0.225135475,0.000530824
0,0.063973402,0.099805356,0.004016729,0.184901587,0.224899384,6.19E-05
0,0.063315787,0.097457165,0.001843648,0.184778978,0.224371651,-0.000327287
0,0.061237135,0.102523232,-0.003985654,0.184398104,0.225509354,-0.000938306
0,0.061509484,0.106209685,-0.013294621,0.184467174,0.226329535,-0.002476028
0,0.048444286,0.115060534,0.028525895,0.182135802,0.228314177,0.004116739
0,0.058171668,0.107899911,0.020760567,0.183871404,0.226711855,0.002513275
0,0.064540291,0.097581893,0.015271029,0.185023532,0.224395359,0.001380184
0,0.067019979,0.100349951,0.011111871,0.185475689,0.225018783,0.001146727
0,0.06597318,0.099227239,0.011470007,0.185285239,0.224762665,0.001684676
0,0.064852331,0.094289005,0.007598542,0.185070133,0.223658946,0.001168709
0,0.064795506,0.09858138,-0.001354993,0.185053644,0.224623908,-0.000400968
0,0.067126433,0.102184546,-0.011061372,0.18550031,0.225422739,-0.002280225
0,0.055293565,0.110404242,0.035758395,0.183429478,0.227239013,0.004806119
0,0.058865152,0.103635614,0.030850626,0.184045061,0.225730709,0.003620923
0,0.062820736,0.094262674,0.027968894,0.184755926,0.223633625,0.003085824
0,0.06496824,0.098548066,0.016350535,0.185111445,0.224605834,0.002146908
0,0.065021375,0.097052767,0.00539753,0.185097697,0.224280383,0.000582319
0,0.066272064,0.089745004,0.001101689,0.185326235,0.222647881,-0.00034988
0,0.066863181,0.092989361,-0.004993569,0.18543958,0.223368728,-0.001121082
0,0.061072539,0.096241938,-0.017634166,0.184402926,0.224071788,-0.003396829
0,0.060031482,0.106300803,0.035625895,0.18430026,0.226308058,0.004846216
0,0.059055607,0.101028498,0.035820256,0.184110408,0.225131508,0.004226242
0,0.060908837,0.091111692,0.037768252,0.184459156,0.222910918,0.004186145
0,0.062776943,0.083947194,0.020844226,0.18472231,0.221343714,0.002710909
0,0.064073751,0.08311305,0.002685351,0.184918414,0.221176042,-0.000423153
0,0.066999849,0.088628921,1.95E-05,0.185456671,0.222393717,-0.001611606
0,0.067657002,0.086488946,-0.01210403,0.185598576,0.221917707,-0.001690578
0,0.056089949,0.083838744,-0.032617692,0.183551076,0.221295422,-0.004173933
0,0.059489003,0.098389996,-0.039400477,0.186008031,0.226581095,-0.005550957
0,0.06501662,0.100673607,-0.020133816,0.186917975,0.227157913,-0.002506486
0,0.065165734,0.10146779,-0.013154795,0.186927323,0.227341343,-0.002243964
0,0.067466976,0.093502549,-0.015205311,0.187359094,0.225542156,-0.001775821
0,0.073334466,0.09266824,-0.004024701,0.188441336,0.225361339,-0.000188777
0,0.072483329,0.098779613,0.011730545,0.188287277,0.226741877,0.000665548
0,0.067493066,0.097834334,0.011895,0.187354548,0.226525318,0.001195932
0,0.069061642,0.09610174,0.017449546,0.187672978,0.226113261,0.003157449
0,0.056396376,0.111628865,-0.024413599,0.185339015,0.229642191,-0.00368352
