# Xlam,PX1,Ylam,PY1,experiment_type,PX,PY
1.1104657909570017,0.025723844948983,1.0175150147195289,0.0525855344897986,10,0.019198820032651998,0.04448013071517265
1.1181807098750611,0.0288448923316471,1.0178024338822422,0.0579015255017806,10,0.0221342427658983,0.0496296742479804
1.1271794525455712,0.0324961987448861,1.0182187703465733,0.0621203983048233,10,0.02554082628894825,0.0536793432383436
1.1351396654393764,0.0360230125641698,1.0183358352396188,0.0675390680248028,10,0.02943976316119995,0.0604390562853552
1.141446374938882,0.0400275687783698,1.0184639851838106,0.0708591427844153,10,0.0340857214464101,0.06609355180527104
1.144815826232692,0.0452149917921672,1.0185008746841366,0.0785393921376188,10,0.040401808458316146,0.07494953817185225
1.1454849678088843,0.046214829666261,1.018550832646281,0.0843288047050276,10,0.046214829666261,0.0843288047050276
1.0153830395925283,0.0,1.0094799182282097,0.0,11,0.0,0.0063805081248436
1.0105273897630762,0.0,1.009892827494225,0.0,11,0.0,0.0
1.0072574054571346,0.0,1.0108553567943763,0.0,11,0.0,0.0
1.0058394346766126,0.0,1.0123019327233238,0.0127610162496872,11,0.0,0.0
1.0058037843521328,0.0,1.0141456119634649,0.0315857961897497,12,0.0,0.01579289809487485
1.006822281976413,0.0,1.01639451442148,0.0440223199500902,12,0.0,0.0239643143595301
1.0083859539708584,0.0001256251756068,1.0188567212629247,0.0564749441952547,12,6.28125878034e-05,0.0346814856441812
1.010082431861428,0.000808692968877,1.0211184095784305,0.0704838744185761,12,0.0004043464844385,0.04667866639945735
1.0117485579822765,0.0019519513337758,1.0229060591353227,0.0902048371106719,12,0.0012849760119644999,0.06119588861058125
1.0132027705403277,0.003186744754958,1.0246529308763357,0.1104241463886676,12,0.0021721382514833,0.07519822344449176
1.0148051321213138,0.0041421854783886,1.0268148380486306,0.1339347131916697,12,0.00306795599203645,0.0925297625216182
1.0166116593774968,0.0057037111309332,1.02924735868019,0.1611184741012869,12,0.0042564026580914505,0.11450003677449115
1.0185248738133112,0.0075256879713639,1.0317482846679056,0.1898566173686947,12,0.0056097832050213,0.1396795309151295
1.020707183753899,0.0090013343818594,1.034645777009158,0.2229501284508643,12,0.00684206499428255,0.16884531474516418
1.022831244966529,0.0114059895752185,1.037887551255516,0.2597035524556926,12,0.0089516708649197,0.20164904974679995
1.0251590667050108,0.0136577704626731,1.0416373341128995,0.2993011153017934,12,0.011062105637380651,0.23911179746106354
1.0275679309484274,0.0165068093393159,1.0460759309951573,0.3417778389338515,12,0.01377859446604525,0.2809714097840051
1.0296527157710456,0.0198732945645081,1.050615176343566,0.3865032624570253,12,0.0171420988244635,0.3281125985986906
1.0318878004882743,0.0234727861496202,1.0560740547674417,0.4329776565412713,12,0.020956666688723452,0.38079575921374975
1.0338273620013383,0.0276655082800928,1.0615432744830475,0.484078914506908,12,0.0259382542856363,0.4430743849201749
1.0356194134383547,0.0327296294943051,1.0660881008798606,0.537167511717134,12,0.03200636713311085,0.5163430087031963
1.0367422840944398,0.037448431733267,1.0689160343084363,0.5898155546609074,12,0.03482936274003025,0.5505059395095544
