file,frame,cell,x,y,F_AniFEM_xx,F_AniFEM_xy,F_AniFEM_yx,F_AniFEM_yy,C_xx,C_yy,C_xy,PK2_xx,PK2_yy,PK2_xy,xi1,xi2,xi3,dpsidksi1,dpsidksi2,dpsidksi3,dpsidksi1_Sxy0,dpsidksi2_Sxy0,dpsidksi3_Sxy0
1_50_stretch1_10_txt.vtk,49,3538,-0.190658,4.034482,1.125103,-0.003198,0.000603,-1.059388,1.265856,1.122312,-0.004237,0.19186,0.161122,-0.000907,0.117874,0.057689,-0.003347,0.242873,0.180827,-0.001831,0.242865,0.180827,-0.000683
1_50_stretch1_10_txt.vtk,49,3573,-3.084483,3.338993,1.143174,-0.030026,0.016503,-1.045107,1.307119,1.09315,-0.051572,0.199923,0.15446,-0.010958,0.133913,0.0436,-0.039455,0.262138,0.168534,-0.022289,0.261008,0.168534,-0.007966
1_50_stretch1_10_txt.vtk,49,3596,1.261091,1.422691,1.149269,0.005998,-0.00241,-1.04258,1.320825,1.087009,0.009406,0.204255,0.155228,0.001972,0.139128,0.041684,0.007122,0.269812,0.168724,0.004065,0.269775,0.168724,0.00146
1_50_stretch1_10_txt.vtk,49,3601,0.095289,1.811637,1.144849,6e-05,-0.000606,-1.04478,1.310679,1.091565,0.000702,0.201708,0.155443,0.000148,0.135273,0.043806,0.000536,0.264374,0.169676,0.000304,0.264374,0.169676,0.000109
1_50_stretch1_10_txt.vtk,49,3618,0.345915,4.210672,1.125802,0.005211,-0.001667,-1.062895,1.267433,1.129772,0.007638,0.194027,0.165008,0.00161,0.118497,0.060988,0.006026,0.245934,0.186414,0.003301,0.245909,0.186414,0.00126
1_50_stretch1_10_txt.vtk,49,3619,-0.17299,1.723679,1.146543,-0.000498,0.000707,-1.045213,1.314561,1.092471,-0.00131,0.203256,0.156717,-0.000275,0.136751,0.04422,-0.000997,0.267193,0.171209,-0.000566,0.267193,0.171209,-0.000205
1_50_stretch1_10_txt.vtk,49,3637,0.796591,-4.400142,1.124322,-0.009351,0.006275,-1.064626,1.264138,1.133516,-0.017194,0.193496,0.16599,-0.003621,0.117195,0.062559,-0.013602,0.244691,0.188114,-0.007431,0.244567,0.188114,-0.002854
1_50_stretch1_10_txt.vtk,49,3655,1.455063,3.544961,1.135102,0.016301,-0.007586,-1.054833,1.288514,1.112938,0.026505,0.19806,0.161125,0.005576,0.126745,0.053257,0.02057,0.255411,0.179234,0.011455,0.255116,0.179234,0.004271
1_50_stretch1_10_txt.vtk,49,3657,-1.362205,-2.790706,1.140288,0.010047,-0.006913,-1.048427,1.300305,1.099301,0.018704,0.199549,0.157013,0.003958,0.131299,0.047215,0.014385,0.259581,0.172562,0.008084,0.259433,0.172562,0.002937
1_50_stretch1_10_txt.vtk,49,3661,3.441002,1.112862,1.161875,0.00977,-0.006387,-1.033731,1.349995,1.068695,0.017954,0.210188,0.151755,0.00373,0.150051,0.033107,0.013299,0.283851,0.162143,0.007759,0.283717,0.162143,0.002725
1_50_stretch1_10_txt.vtk,49,3671,-4.023209,4.834799,1.132167,-0.057701,0.031837,-1.053203,1.282815,1.112566,-0.098858,0.192862,0.15624,-0.021265,0.124529,0.049899,-0.077063,0.25042,0.172637,-0.042725,0.246216,0.172637,-0.015445
1_50_stretch1_10_txt.vtk,49,3673,-3.046579,2.321447,1.154355,-0.020943,0.010772,-1.040873,1.332653,1.083856,-0.035389,0.20727,0.155642,-0.007344,0.143586,0.039829,-0.026555,0.276592,0.168547,-0.015294,0.276073,0.168547,-0.005508
1_50_stretch1_10_txt.vtk,49,3679,2.236895,2.515369,1.147029,0.017732,-0.008141,-1.044775,1.315743,1.091869,0.028845,0.203277,0.156342,0.006047,0.137201,0.043656,0.021923,0.26771,0.170606,0.012467,0.267361,0.170606,0.00451
1_50_stretch1_10_txt.vtk,49,3687,0.075188,-3.091049,1.135179,-0.001439,-0.000121,-1.051769,1.288632,1.10622,-0.001506,0.196912,0.158116,-0.00032,0.126791,0.050474,-0.001169,0.253748,0.174911,-0.000651,0.253747,0.174911,-0.000238
1_50_stretch1_10_txt.vtk,49,3688,3.766118,1.476219,1.16316,0.014487,-0.008972,-1.03288,1.353021,1.067051,0.026117,0.210729,0.151379,0.00542,0.15117,0.032213,0.019303,0.285328,0.161453,0.011287,0.285045,0.161453,0.003954
1_50_stretch1_10_txt.vtk,49,3690,-0.882383,-2.891061,1.138074,0.0065,-0.004803,-1.049902,1.295235,1.102336,0.012441,0.198434,0.15753,0.002638,0.129346,0.048662,0.009605,0.257065,0.173632,0.005377,0.257,0.173632,0.00196
1_50_stretch1_10_txt.vtk,49,3701,-0.403389,-2.991105,1.136366,0.002676,-0.002559,-1.051017,1.291335,1.104644,0.00573,0.197551,0.157897,0.001217,0.127838,0.04975,0.004438,0.255115,0.174416,0.002477,0.255101,0.174416,0.000905
1_50_stretch1_10_txt.vtk,49,3714,3.49812,1.388165,1.160723,0.015288,-0.006387,-1.03373,1.347319,1.068831,0.024348,0.20925,0.151164,0.005078,0.149058,0.033077,0.018072,0.282107,0.161502,0.010523,0.28186,0.161502,0.003681
1_50_stretch1_10_txt.vtk,49,3721,-0.805384,2.287256,1.144257,-0.005101,0.003174,-1.047539,1.309335,1.097363,-0.009162,0.202428,0.158047,-0.001918,0.13476,0.046426,-0.006998,0.26507,0.173425,-0.00396,0.265035,0.173425,-0.001448
1_50_stretch1_10_txt.vtk,49,3731,-3.103964,2.044829,1.153726,-0.017912,0.010084,-1.037556,1.331186,1.076844,-0.031128,0.205393,0.151827,-0.006556,0.143035,0.036679,-0.023384,0.273714,0.163383,-0.013453,0.273306,0.163383,-0.004726
1_50_stretch1_10_txt.vtk,49,3743,0.531758,-0.874144,1.149853,-0.001282,0.000776,-1.04232,1.322163,1.086432,-0.002283,0.204622,0.155247,-0.000478,0.139634,0.041448,-0.001727,0.270546,0.168664,-0.000987,0.270543,0.168664,-0.000354
1_50_stretch1_10_txt.vtk,49,3745,3.653662,4.53077,1.134768,0.0465,-0.028397,-1.05345,1.288505,1.11192,0.082682,0.195822,0.158285,0.017576,0.126741,0.050653,0.064169,0.254384,0.175161,0.035734,0.251478,0.175161,0.013087
1_50_stretch1_10_txt.vtk,49,3746,-0.343576,4.499743,1.119305,-0.00549,0.001819,-1.063857,1.252846,1.131822,-0.00808,0.188888,0.162873,-0.001737,0.112709,0.061891,-0.006449,0.236667,0.184334,-0.003492,0.236639,0.184334,-0.001316
1_50_stretch1_10_txt.vtk,49,3747,4.273254,-0.935521,1.16773,-0.010133,0.006314,-1.027817,1.363634,1.05651,-0.018323,0.212093,0.148113,-0.003817,0.155077,0.027369,-0.013437,0.289321,0.156447,-0.007919,0.289181,0.156447,-0.002714
1_50_stretch1_10_txt.vtk,49,3751,1.220976,-1.162223,1.149288,-0.004036,0.002301,-1.041339,1.320868,1.084404,-0.007034,0.203735,0.15392,-0.001482,0.139144,0.040498,-0.005326,0.269122,0.166905,-0.00304,0.269101,0.166905,-0.001083
1_50_stretch1_10_txt.vtk,49,3769,-0.132941,4.311109,1.124592,-0.000763,0.001585,-1.064066,1.26471,1.132237,-0.002545,0.193538,0.165617,-0.000536,0.117421,0.062095,-0.002012,0.244772,0.187516,-0.0011,0.244769,0.187516,-0.000422
1_50_stretch1_10_txt.vtk,49,3778,4.063767,-0.746869,1.168445,-0.009496,0.003829,-1.030033,1.365278,1.061058,-0.015039,0.213598,0.150926,-0.003098,0.155679,0.029555,-0.011016,0.291688,0.160116,-0.0065,0.291595,0.160116,-0.00227
1_50_stretch1_10_txt.vtk,49,3780,-3.812162,4.646342,1.138023,-0.05245,0.028816,-1.055911,1.295928,1.117699,-0.090117,0.19934,0.16221,-0.018774,0.129613,0.052825,-0.069539,0.260697,0.180286,-0.038947,0.257313,0.180286,-0.014618
1_50_stretch1_10_txt.vtk,49,3788,4.122046,-0.470447,1.167352,-0.004331,0.003443,-1.028207,1.362722,1.057228,-0.008595,0.212028,0.148413,-0.00179,0.154742,0.0278,-0.006307,0.288958,0.156898,-0.003715,0.288928,0.156898,-0.001276
1_50_stretch1_10_txt.vtk,49,3790,0.054186,-0.775326,1.149646,7.8e-05,0.000167,-1.042272,1.321685,1.08633,-8.5e-05,0.204438,0.155097,-1.8e-05,0.139454,0.041403,-6.4e-05,0.270203,0.168486,-3.7e-05,0.270203,0.168486,-1.3e-05
1_50_stretch1_10_txt.vtk,49,3809,-2.750196,-4.534156,1.129621,0.03825,-0.019151,-1.059815,1.276409,1.124671,0.063506,0.194988,0.162986,0.013393,0.122025,0.057339,0.049753,0.250071,0.182791,0.027446,0.24837,0.182791,0.010351
1_50_stretch1_10_txt.vtk,49,3813,-2.893378,1.856859,1.15586,-0.016012,0.008065,-1.039355,1.336077,1.080515,-0.02689,0.207894,0.154845,-0.005582,0.144869,0.038468,-0.020126,0.277978,0.167228,-0.011621,0.277678,0.167228,-0.004164
1_50_stretch1_10_txt.vtk,49,3829,0.135338,4.399161,1.120589,0.000552,-0.00175,-1.062969,1.255724,1.129904,0.00248,0.189611,0.162599,0.000532,0.113856,0.061064,0.001975,0.238101,0.183721,0.001072,0.238098,0.183721,0.000403
1_50_stretch1_10_txt.vtk,49,3831,0.111494,-0.498944,1.149705,-0.000211,1.9e-05,-1.041551,1.321822,1.084828,-0.000262,0.20417,0.154357,-5.5e-05,0.139505,0.040711,-0.000198,0.269876,0.167451,-0.000113,0.269876,0.167451,-4e-05
1_50_stretch1_10_txt.vtk,49,3846,-0.270595,-1.141101,1.148752,0.001283,-0.000278,-1.043062,1.31963,1.08798,0.001764,0.204074,0.155505,0.00037,0.138676,0.04216,0.001337,0.269303,0.169186,0.000763,0.269301,0.169186,0.000274
1_50_stretch1_10_txt.vtk,49,3852,-2.950869,1.580365,1.155223,-0.012947,0.007492,-1.036596,1.334596,1.074698,-0.022723,0.206243,0.151603,-0.004777,0.144314,0.03584,-0.017026,0.27541,0.162869,-0.00982,0.275193,0.162869,-0.003445
1_50_stretch1_10_txt.vtk,49,3855,3.367916,-4.070846,1.141355,-0.040387,0.022128,-1.052428,1.303181,1.109236,-0.069384,0.201226,0.160844,-0.014447,0.132404,0.050168,-0.053242,0.263645,0.17782,-0.029987,0.26164,0.17782,-0.01116
1_50_stretch1_10_txt.vtk,49,3856,2.19959,3.532113,1.136748,0.021204,-0.013613,-1.051316,1.292382,1.105715,0.038415,0.197685,0.158097,0.008147,0.128243,0.04973,0.029724,0.25593,0.174629,0.016602,0.255304,0.174629,0.006073
1_50_stretch1_10_txt.vtk,49,3859,-0.286103,4.77567,1.118772,-0.002957,0.002919,-1.069093,1.251659,1.142968,-0.006429,0.190812,0.167858,-0.001358,0.112235,0.0668,-0.005137,0.238843,0.191851,-0.002779,0.238826,0.191851,-0.001079
1_50_stretch1_10_txt.vtk,49,3870,1.355011,0.682423,1.15166,0.002184,-0.00182,-1.040492,1.326324,1.082628,0.004409,0.205249,0.154166,0.000924,0.141205,0.039689,0.003324,0.272232,0.166903,0.001905,0.272224,0.166903,0.00068
1_50_stretch1_10_txt.vtk,49,3871,1.41293,0.958344,1.151149,0.004644,-0.001741,-1.040872,1.325147,1.083436,0.007159,0.205005,0.154322,0.001501,0.140762,0.040051,0.005402,0.271677,0.167192,0.003094,0.271655,0.167192,0.001105
1_50_stretch1_10_txt.vtk,49,3873,1.680571,1.046683,1.15179,0.004435,-0.003243,-1.040381,1.326631,1.082411,0.008482,0.205292,0.154099,0.001778,0.141321,0.039571,0.006393,0.272368,0.16679,0.003666,0.272338,0.16679,0.001307
1_50_stretch1_10_txt.vtk,49,3878,-2.068533,3.415208,1.139664,-0.020519,0.011588,-1.052413,1.298968,1.107995,-0.03558,0.200606,0.160691,-0.007436,0.130785,0.050836,-0.027391,0.260953,0.177888,-0.015377,0.260424,0.177888,-0.005717
1_50_stretch1_10_txt.vtk,49,3886,1.607397,3.080416,1.139961,0.015693,-0.00724,-1.050695,1.299565,1.104205,0.025496,0.200222,0.159183,0.005356,0.131015,0.049336,0.019619,0.260395,0.175691,0.011019,0.260122,0.175691,0.004059
1_50_stretch1_10_txt.vtk,49,3890,0.379074,-0.410237,1.150381,-0.000434,0.000233,-1.041622,1.323378,1.084976,-0.000742,0.204736,0.154759,-0.000156,0.140094,0.040779,-0.000561,0.270944,0.16791,-0.000321,0.270943,0.16791,-0.000115
1_50_stretch1_10_txt.vtk,49,3893,-2.126489,3.138971,1.139489,-0.019679,0.010679,-1.048038,1.29855,1.09877,-0.033615,0.198552,0.156073,-0.007148,0.130624,0.0467,-0.025887,0.258174,0.171352,-0.014528,0.257694,0.171352,-0.005246
1_50_stretch1_10_txt.vtk,49,3896,0.152961,2.087671,1.14455,0.00149,-0.00017,-1.046863,1.309994,1.095925,0.001884,0.202383,0.157496,0.000395,0.135011,0.045798,0.001438,0.265122,0.172603,0.000814,0.265121,0.172603,0.000297
1_50_stretch1_10_txt.vtk,49,3899,0.192909,4.675822,1.119945,0.003621,-0.000708,-1.067932,1.254277,1.140491,0.004812,0.191302,0.16727,0.001016,0.11328,0.065721,0.003836,0.239953,0.190767,0.00208,0.239943,0.190767,0.000805
1_50_stretch1_10_txt.vtk,49,3908,1.759782,2.615597,1.144233,0.014631,-0.006659,-1.047057,1.309313,1.096542,0.023714,0.202095,0.157449,0.004976,0.134751,0.045885,0.018112,0.264774,0.172581,0.010249,0.264538,0.172581,0.003734
1_50_stretch1_10_txt.vtk,49,3915,1.0513,1.611089,1.147359,0.004295,-0.003178,-1.043265,1.316443,1.088421,0.008243,0.20304,0.155035,0.001735,0.137467,0.04234,0.006262,0.267311,0.168735,0.003563,0.267283,0.168735,0.001278
1_50_stretch1_10_txt.vtk,49,3921,-0.116524,-1.605577,1.147006,0.000974,-4.2e-05,-1.044713,1.315623,1.091426,0.00116,0.203407,0.156412,0.000243,0.137155,0.043742,0.000882,0.267607,0.170712,0.000501,0.267606,0.170712,0.000181
1_50_stretch1_10_txt.vtk,49,3923,-1.284388,-3.532411,1.134665,0.014441,-0.00656,-1.055118,1.287507,1.113483,0.023308,0.197861,0.161239,0.004905,0.126354,0.053557,0.018103,0.254908,0.179469,0.010073,0.254679,0.179469,0.003758
1_50_stretch1_10_txt.vtk,49,3925,-3.545107,1.127232,1.163336,-0.012162,0.005507,-1.033684,1.353381,1.06865,-0.019842,0.211267,0.152405,-0.004102,0.151303,0.033062,-0.014661,0.286043,0.162824,-0.008575,0.28588,0.162824,-0.003024
1_50_stretch1_10_txt.vtk,49,3927,1.722547,3.632572,1.133396,0.01686,-0.011156,-1.053663,1.284711,1.11049,0.030863,0.196069,0.159026,0.006562,0.125267,0.052067,0.024023,0.25218,0.176479,0.013339,0.251774,0.176479,0.004908
1_50_stretch1_10_txt.vtk,49,3928,1.376609,1.975189,1.146291,0.007104,-0.004942,-1.044082,1.314007,1.090159,0.013303,0.202521,0.155363,0.002803,0.13654,0.0431,0.010124,0.266167,0.169349,0.005749,0.266093,0.169349,0.002067
1_50_stretch1_10_txt.vtk,49,3932,-3.218905,1.491846,1.159699,-0.01442,0.006945,-1.036416,1.344949,1.074365,-0.02392,0.209623,0.15357,-0.004955,0.148178,0.035667,-0.017785,0.282104,0.164925,-0.010338,0.281867,0.164925,-0.003673
1_50_stretch1_10_txt.vtk,49,3939,-0.601581,-3.827412,1.12804,0.005529,-0.004573,-1.057371,1.272495,1.118064,0.011072,0.193422,0.160444,0.002365,0.12049,0.055756,0.008701,0.246166,0.179371,0.004785,0.246114,0.179371,0.001777
1_50_stretch1_10_txt.vtk,49,3941,-2.873908,3.15085,1.146938,-0.026652,0.014353,-1.047034,1.315673,1.09699,-0.045596,0.203928,0.158426,-0.009487,0.137174,0.045564,-0.034656,0.268918,0.173541,-0.019706,0.268052,0.173541,-0.007224
1_50_stretch1_10_txt.vtk,49,3942,1.932227,3.444312,1.137849,0.020845,-0.009891,-1.052531,1.294799,1.108256,0.034129,0.199198,0.159982,0.007175,0.129178,0.050988,0.026358,0.258267,0.177157,0.01475,0.257778,0.177157,0.00546
1_50_stretch1_10_txt.vtk,49,3945,-2.60541,3.238869,1.14106,-0.024717,0.013544,-1.046768,1.302201,1.096333,-0.04238,0.199126,0.155363,-0.009009,0.132028,0.045356,-0.032545,0.259852,0.170115,-0.018316,0.259088,0.170115,-0.006584
1_50_stretch1_10_txt.vtk,49,3954,4.344194,-2.980615,1.161258,-0.038042,0.019047,-1.036904,1.348882,1.076617,-0.063927,0.21031,0.1542,-0.013174,0.149638,0.035503,-0.047392,0.2849,0.165547,-0.027628,0.283216,0.165547,-0.009858
1_50_stretch1_10_txt.vtk,49,3955,1.874596,3.168171,1.138861,0.016054,-0.010505,-1.049623,1.297115,1.101966,0.029309,0.198803,0.157473,0.006207,0.130071,0.048247,0.022596,0.25813,0.173426,0.012667,0.257766,0.173426,0.004615
1_50_stretch1_10_txt.vtk,49,3956,1.853754,1.874988,1.148729,0.009195,-0.006161,-1.042467,1.319616,1.086822,0.016985,0.203735,0.154802,0.00357,0.13867,0.041528,0.012871,0.268939,0.168208,0.007341,0.268818,0.168208,0.002629
1_50_stretch1_10_txt.vtk,49,3958,-1.549265,-3.617765,1.132901,0.014971,-0.010116,-1.05405,1.283567,1.111245,0.027624,0.195872,0.159226,0.005874,0.124822,0.052473,0.021521,0.251644,0.176845,0.011939,0.25132,0.176845,0.004398
1_50_stretch1_10_txt.vtk,49,3961,-0.134926,-2.902489,1.138855,0.001866,-0.000155,-1.051799,1.296991,1.106284,0.002288,0.199947,0.159913,0.00048,0.130024,0.050502,0.001764,0.259331,0.176909,0.000989,0.259329,0.176909,0.000366
1_50_stretch1_10_txt.vtk,49,3963,-0.017897,4.863697,1.114255,-0.001459,-0.000674,-1.067901,1.241565,1.140414,-0.000906,0.186335,0.16453,-0.000195,0.108186,0.065696,-0.00073,0.231348,0.187632,-0.000391,0.231347,0.187632,-0.000149
1_50_stretch1_10_txt.vtk,49,3965,-1.093189,-2.702737,1.141556,0.009632,-0.004165,-1.049327,1.303167,1.101181,0.015366,0.201003,0.158598,0.003226,0.132399,0.048109,0.011791,0.262011,0.174616,0.006641,0.261911,0.174616,0.002437
1_50_stretch1_10_txt.vtk,49,3967,-2.394859,3.050835,1.144749,-0.021407,0.011739,-1.048386,1.310587,1.099572,-0.036813,0.202923,0.158926,-0.007676,0.135238,0.04699,-0.028089,0.266349,0.174587,-0.01591,0.265784,0.174587,-0.005851
1_50_stretch1_10_txt.vtk,49,3968,-1.611342,-3.897928,1.131847,0.019665,-0.009324,-1.057574,1.281164,1.118851,0.032119,0.196509,0.16232,0.006766,0.123884,0.055791,0.02507,0.252065,0.181481,0.013881,0.25163,0.181481,0.005214
1_50_stretch1_10_txt.vtk,49,3971,-3.49832,-4.523519,1.133501,0.044298,-0.027253,-1.05439,1.285568,1.113701,0.078947,0.19532,0.158767,0.016791,0.1256,0.051663,0.06141,0.252979,0.176049,0.03412,0.250327,0.176049,0.012534
1_50_stretch1_10_txt.vtk,49,3977,1.488475,-1.073862,1.151706,-0.004843,0.002424,-1.04138,1.326432,1.084497,-0.008102,0.205662,0.155128,-0.001692,0.141247,0.040535,-0.006108,0.272817,0.168229,-0.003502,0.272789,0.168229,-0.001257
1_50_stretch1_10_txt.vtk,49,3981,1.893539,4.460306,1.123945,0.022799,-0.014957,-1.060919,1.263477,1.126069,0.041493,0.191182,0.161774,0.00888,0.116934,0.058761,0.032841,0.242071,0.181948,0.017933,0.241334,0.181948,0.006713
1_50_stretch1_10_txt.vtk,49,3982,-4.024318,1.227453,1.167055,-0.014827,0.006661,-1.031262,1.362061,1.063722,-0.024173,0.213006,0.151533,-0.004981,0.1545,0.030685,-0.017748,0.290302,0.161124,-0.010447,0.290062,0.161124,-0.003663
1_50_stretch1_10_txt.vtk,49,3983,1.968359,-1.173989,1.153362,-0.007032,0.003467,-1.040393,1.330255,1.082468,-0.011718,0.206518,0.154861,-0.002443,0.142685,0.039574,-0.008809,0.274762,0.167616,-0.005064,0.274705,0.167616,-0.001815
1_50_stretch1_10_txt.vtk,49,3986,1.55002,2.804124,1.140827,0.011594,-0.007795,-1.048069,1.301547,1.098584,0.021396,0.199807,0.156875,0.004526,0.131777,0.046851,0.016439,0.260196,0.172285,0.009247,0.260003,0.172285,0.003357
1_50_stretch1_10_txt.vtk,49,4000,1.700054,-1.262255,1.150368,-0.006026,0.00352,-1.040411,1.323359,1.082492,-0.010595,0.204172,0.153437,-0.002232,0.140086,0.039594,-0.008006,0.270228,0.166082,-0.004579,0.27018,0.166082,-0.001626
1_50_stretch1_10_txt.vtk,49,4003,-0.496782,4.963905,1.113021,-0.008121,0.003258,-1.068788,1.238825,1.142374,-0.012522,0.185616,0.164798,-0.002703,0.107082,0.066499,-0.010108,0.229993,0.188241,-0.005412,0.229925,0.188241,-0.002064
1_50_stretch1_10_txt.vtk,49,4004,2.179088,2.239293,1.147997,0.013099,-0.008499,-1.04306,1.317969,1.088146,0.023902,0.203352,0.155021,0.005027,0.138046,0.042039,0.018136,0.268184,0.168618,0.01033,0.267944,0.168618,0.003705
1_50_stretch1_10_txt.vtk,49,4005,1.911538,2.151083,1.147908,0.013127,-0.005857,-1.043924,1.317728,1.08995,0.021184,0.203686,0.155934,0.004441,0.137954,0.042909,0.016076,0.268538,0.169908,0.009155,0.26835,0.169908,0.003303
1_50_stretch1_10_txt.vtk,49,4007,-2.210836,-4.355611,1.126892,0.02622,-0.016962,-1.058842,1.270174,1.121834,0.047507,0.192637,0.160962,0.010144,0.119577,0.05669,0.037402,0.245361,0.180287,0.020532,0.244397,0.180287,0.007647
1_50_stretch1_10_txt.vtk,49,4008,-3.429327,1.679446,1.158062,-0.01588,0.009107,-1.034486,1.34119,1.070414,-0.027811,0.207483,0.150642,-0.005838,0.146779,0.033753,-0.020736,0.278513,0.161163,-0.012019,0.278188,0.161163,-0.00419
1_50_stretch1_10_txt.vtk,49,4010,-1.895805,4.244779,1.129758,-0.023002,0.013489,-1.060707,1.276536,1.125629,-0.040295,0.196033,0.164374,-0.008454,0.122075,0.058606,-0.031566,0.250716,0.184815,-0.017415,0.250034,0.184815,-0.006623
1_50_stretch1_10_txt.vtk,49,4012,-1.742662,3.780287,1.134418,-0.018892,0.011019,-1.056612,1.287026,1.116787,-0.033075,0.198201,0.162533,-0.00693,0.126167,0.054847,-0.025699,0.25541,0.181377,-0.014294,0.254951,0.181377,-0.005376
1_50_stretch1_10_txt.vtk,49,4024,4.288468,0.359649,1.169132,0.005627,-0.001333,-1.027257,1.366872,1.055288,0.007948,0.212964,0.148237,0.001651,0.156262,0.026885,0.005815,0.291114,0.156426,0.003435,0.291088,0.156426,0.001178
1_50_stretch1_10_txt.vtk,49,4043,-2.278633,3.60311,1.135483,-0.024261,0.013176,-1.050992,1.289496,1.105172,-0.041396,0.196438,0.15712,-0.00883,0.127126,0.049399,-0.032103,0.253829,0.173436,-0.017891,0.253098,0.173436,-0.006504
1_50_stretch1_10_txt.vtk,49,4054,1.149411,4.473083,1.123718,0.016094,-0.007508,-1.064572,1.262798,1.133572,0.026078,0.192872,0.16559,0.005505,0.116665,0.062449,0.020651,0.243756,0.187619,0.01127,0.243469,0.187619,0.004318
1_50_stretch1_10_txt.vtk,49,4058,1.092296,4.197352,1.12461,0.011897,-0.008447,-1.06015,1.264818,1.12406,0.022334,0.191677,0.16156,0.004779,0.117464,0.058298,0.017658,0.242586,0.18154,0.009653,0.242373,0.18154,0.003608
1_50_stretch1_10_txt.vtk,49,4060,-2.526023,4.809947,1.125632,-0.034867,0.02027,-1.064807,1.267459,1.135029,-0.060831,0.193935,0.166137,-0.012769,0.118507,0.062041,-0.047995,0.246873,0.188086,-0.02629,0.24532,0.188086,-0.010106
1_50_stretch1_10_txt.vtk,49,4065,0.589208,-0.597981,1.149787,-0.000964,0.000568,-1.041323,1.32201,1.084355,-0.0017,0.204134,0.154153,-0.000358,0.139577,0.040492,-0.001286,0.269869,0.167156,-0.000735,0.269867,0.167156,-0.000262
1_50_stretch1_10_txt.vtk,49,4066,1.397543,3.268946,1.135981,0.012143,-0.008267,-1.05161,1.29052,1.106032,0.022488,0.197394,0.158231,0.004774,0.127523,0.050212,0.017425,0.254894,0.174946,0.009719,0.254679,0.174946,0.003558
1_50_stretch1_10_txt.vtk,49,4067,-4.504249,1.327734,1.171206,-0.017667,0.007826,-1.02855,1.371785,1.058227,-0.028741,0.214908,0.150528,-0.005901,0.158056,0.028013,-0.020952,0.295056,0.159202,-0.012421,0.294717,0.159202,-0.004326
1_50_stretch1_10_txt.vtk,49,4075,-4.234943,1.415466,1.165853,-0.01591,0.009177,-1.028993,1.359298,1.05908,-0.027992,0.211087,0.148412,-0.005844,0.153484,0.028428,-0.020593,0.287172,0.157095,-0.012098,0.286844,0.157095,-0.004154
1_50_stretch1_10_txt.vtk,49,4078,-2.106186,4.432761,1.124521,-0.027646,0.014962,-1.059401,1.264771,1.123095,-0.04694,0.190873,0.160432,-0.010086,0.117445,0.057268,-0.037113,0.242078,0.179901,-0.020287,0.241131,0.179901,-0.007531
1_50_stretch1_10_txt.vtk,49,4084,2.084514,2.979792,1.142743,0.019513,-0.00913,-1.048397,1.305944,1.099518,0.031871,0.201386,0.158056,0.00669,0.133463,0.047082,0.024404,0.263302,0.173662,0.013774,0.262876,0.173662,0.005037
1_50_stretch1_10_txt.vtk,49,4091,-0.21342,-0.864365,1.148952,0.000306,-0.000485,-1.042057,1.320092,1.085883,0.000857,0.203794,0.154533,0.00018,0.138851,0.041196,0.000649,0.269027,0.167805,0.00037,0.269026,0.167805,0.000132
1_50_stretch1_10_txt.vtk,49,4095,4.042574,-2.042959,1.164107,-0.024302,0.011771,-1.033937,1.355283,1.069616,-0.04046,0.211708,0.152824,-0.00834,0.152005,0.033085,-0.029854,0.287414,0.163278,-0.017486,0.286739,0.163278,-0.006183
1_50_stretch1_10_txt.vtk,49,4096,1.586311,1.786913,1.148655,0.009219,-0.003947,-1.043192,1.319424,1.088335,0.014707,0.204009,0.15556,0.003083,0.138598,0.042249,0.011146,0.26924,0.169276,0.006356,0.269149,0.169276,0.002288
1_50_stretch1_10_txt.vtk,49,4098,2.257,3.808198,1.135597,0.026677,-0.012936,-1.054532,1.289749,1.112749,0.043936,0.198068,0.160829,0.009244,0.127224,0.052744,0.034066,0.25603,0.178721,0.018989,0.255218,0.178721,0.007066
1_50_stretch1_10_txt.vtk,49,4101,-1.723319,5.076312,1.1179,-0.0243,0.014805,-1.070672,1.249919,1.146929,-0.043016,0.190365,0.168651,-0.009069,0.11154,0.067898,-0.034415,0.238472,0.193181,-0.018591,0.237691,0.193181,-0.007255
1_50_stretch1_10_txt.vtk,49,4108,-2.258347,4.898256,1.118634,-0.032593,0.017721,-1.063978,1.251657,1.133113,-0.055314,0.187671,0.162091,-0.011936,0.112234,0.061404,-0.044193,0.235824,0.183271,-0.023906,0.234504,0.183271,-0.008966
1_50_stretch1_10_txt.vtk,49,4109,-3.019513,-4.623214,1.128198,0.038715,-0.024249,-1.058148,1.273419,1.121177,0.069338,0.192862,0.160366,0.014801,0.120853,0.055503,0.05445,0.247042,0.179193,0.029967,0.244989,0.179193,0.011119
1_50_stretch1_10_txt.vtk,49,4119,-4.714714,1.51561,1.170016,-0.018742,0.010553,-1.026087,1.369048,1.053206,-0.032756,0.212921,0.147168,-0.006819,0.157058,0.025547,-0.023926,0.291831,0.154882,-0.014157,0.291384,0.154882,-0.004821
1_50_stretch1_10_txt.vtk,49,4123,-3.276701,1.215479,1.15893,-0.010717,0.006441,-1.03399,1.34316,1.06925,-0.01908,0.208026,0.150603,-0.004,0.147512,0.033352,-0.014205,0.279524,0.160992,-0.008246,0.279371,0.160992,-0.002873
