1.8941087,200530
1.8951757,200730
1.8962426,200950
1.8973096,201170
1.8983765,201010
1.8994435,201410
1.9005104,201640
1.9015774,201890
1.9026443,202060
1.9037113,202190
1.9047782,202300
1.9058451,202780
1.9069121,203090
1.907979,203150
1.909046,203440
1.9101129,203840
1.9111799,203740
1.9122468,203870
1.9133138,204040
1.9143807,204350
1.9154477,204430
1.9165146,204890
1.9175815,205010
1.9186485,205220
1.9197154,205700
1.9207824,205650
1.9218493,206190
1.9229163,206250
1.9239832,206380
1.9250502,206670
1.9261171,206600
1.9271841,207080
1.928251,207200
1.9293179,207380
1.9303849,207440
1.9314518,207460
1.9325188,208030
1.9335857,207880
1.9346527,208370
1.9357196,208610
1.9367866,208660
1.9378535,209160
1.9389205,208990
1.9399874,209360
1.9410544,209650
1.9421213,209580
1.9431882,210240
1.9442552,210260
1.9453221,210330
1.9463891,210750
1.947456,210570
1.948523,210850
1.9495899,211270
1.9506569,211400
1.9517238,211980
1.9527908,212120
1.9538577,212390
1.9549246,212340
1.9559916,213010
1.9570585,212560
1.9581255,212810
1.9591924,213090
1.9602594,213150
1.9613263,213390
1.9623933,213760
1.9634602,213890
1.9645272,214150
1.9655941,214330
1.966661,214790
1.967728,214750
1.9687949,215110
1.9698619,215260
1.9709288,215680
1.9719958,215820
1.9730627,216040
1.9741297,216040
1.9751966,216320
1.9762636,216730
1.9773305,216770
1.9783974,216890
1.9794644,217160
1.9805313,217540
1.9815983,217540
1.9826652,218000
1.9837322,218160
1.9847991,218440
1.9858661,218420
1.986933,218880
1.988,218990
1.9890669,219360
1.9901338,219540
1.9912008,219880
1.9922677,219950
1.9933347,220130
1.9944016,220410
1.9954686,220580
1.9965355,220630
1.9976025,221110
1.9986694,221180
1.9997364,221230
2.0008033,221600
2.0018703,221690
2.0029372,222180
2.0040041,222280
2.0050711,222710
2.006138,222900
2.007205,222990
2.0082719,222770
2.0093389,223540
2.0104058,223680
2.0114728,223910
2.0125397,223850
2.0136067,224160
2.0146736,224510
2.0157405,224800
2.0168075,224810
2.0178744,224720
2.0189414,225340
2.0200083,225510
2.0210753,225740
2.0221422,226020
2.0232092,226330
2.0242761,226350
2.0253431,226790
2.02641,226860
2.0274769,226940
2.0285439,227380
2.0296108,227230
2.0306778,227570
2.0317447,227940
2.0328117,228100
